"","Date","X.x","Cruise_ID","Leg","lon.x","lat.x","Day","days.x","Month","Year","Depth_target","Depth_real","O2_ml_L","O2_ml_L_Q","O2_umol_kg","O2_umol_kg_Q","SiOH4_Cumana","SiOH4_Cumana_Q","PO4_Cumana","PO4_Cumana_Q","NO3_Cumana","NO3_Cumana_Q","NH4","NH4_Q","NO2","NO2_Q","NO3_NO2","NO3_NO2_Q","PO4","PO4_Q","SiOH4","SiOH4_Q","pH","pH_Q","Alkalinity","Alkalinity_Q","TCO2","TCO2_Q","fCO2","fCO2_Q","sal_bot","sal_bot_Q","sal_bot_corr","sal_bot_corr_Q","sal_ctd","sal_ctd_Q","Temp","Temp_Q","Sigma_t","Sigma_t_Q","TPP","TPP_Q","PIP","PIP_Q","POC_ug_L","POC_ug_L_Q","PON_ug_L","PON_ug_L_Q","CtoN_part","CtoN_part_Q","POC_ug_kg","POC_ug_kg_Q","PON_ug_kg","PON_ug_kg_Q","DON_USF_uM","DON_USF_uM_Q","DOP_USF_uM","DOP_USF_uM_Q","DOC","DOC_Q","TOC","TOC_Q","PriPro","PriPro_Q","Chl","Chl_Q","Phaeo","Phaeo_Q","X.1","X.y","CruiseID","month","days.y","press","lat.y","lon.y","sigma_t","sigma_0","potemp","sal","temp","beam_att","beam_cp","fluor_chla","belowmld","depthdiff"
"314",2003-03-11,1672,"93HG_087",1,-64.67,10.5,11,69,3,2003,15,15.029,NA,0,NA,0,1.27,1,0.38,1,1.37,1,0.16,0,0.05,0,0.24,0,0.1,0,0.39,0,NA,0,0.002426,0,NA,0,NA,0,36.802,0,NA,9,NA,0,21.889,0,25.623,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,0,3.03,0,1.24,0,87,107468,"93HG_087",3,69,25,10.5,-64.67,25.783,25.784,21.372,36.827,21.377,NA,NA,1.423,TRUE,9.971
"315",2001-07-10,1309,"93HG_068",1,-64.67,10.5,10,190,7,2001,1,2.221,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.15,0,0,0,0.02,0,0.03,0,0.92,0,NA,9,NA,9,NA,9,NA,9,36.948,0,NA,9,NA,0,25.897,0,24.527,0,NA,9,NA,9,152.39,0,17.74,0,10.02,0,148.71,0,17.31,0,NA,9,NA,9,NA,9,NA,9,1.4,0,0.22,0,0.15,0,68,82479,"93HG_068",7,190,12.069,10.5,-64.67,25.056,25.057,24.282,36.978,24.284,0.517,NA,0.281,TRUE,9.848
"316",2006-06-06,2356,"93HG_123",1,-64.67,10.5,6,156,6,2006,7,7.154,NA,0,194.1,0,NA,9,9.96920996838687e+36,9,NA,9,0.27,0,0.08,0,0.04,0,0,0,0,0,NA,0,0.002433,0,NA,0,NA,0,36.876,0,NA,9,NA,0,25.69,0,24.55,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.18,0,NA,9,NA,9,NA,9,0.14,9,0.13,9,123,153644,"93HG_123",6,156,17,10.5,-64.67,24.796,24.797,24.924,36.895,24.928,0.464,0.1,0.11,TRUE,9.846
"317",1997-10-14,458,"93HG_024",1,-64.67,10.5,14,286,10,1997,1,1.197,NA,0,188.6,0,2.25,1,9.96920996838687e+36,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.002392,0,NA,0,NA,0,36.448,0,NA,9,NA,9,28.918,0,23.181,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,63,1,NA,9,0.33,0,0.11,0,0.09,0,24,26250,"93HG_024",10,286,11.016,10.5,-64.67,23.774,23.775,27.334,36.543,27.337,0.434,NA,0.182,TRUE,9.819
"318",2000-04-11,1032,"93HG_053",1,-64.67,10.5,11,101,4,2000,15,15.306,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.06,0,0,0,0.36,0,0.13,0,0.58,0,NA,0,0.002432,0,NA,0,NA,0,36.95,0,NA,9,NA,0,24.151,0,25.072,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,199,8,NA,9,NA,0,0.7,0,0.4,0,53,63120,"93HG_053",4,101,25.123,10.5,-64.67,25.136,25.138,23.955,36.955,23.96,0.691,NA,0.744,TRUE,9.817
"319",2012-04-10,3600,"93HG_190",1,-64.67,10.5,10,100,4,2012,1,1.22,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.26,0,0,0,0,0,0.04,0,0.09,0,NA,0,0.002419,0,NA,0,NA,0,36.83,0,NA,9,NA,0,24.799,0,24.801,0,NA,0,NA,0,167.4,0,NA,0,NA,0,163.36,0,NA,0,NA,9,NA,9,69.01,0,NA,9,1.97,0,0.31,0,0.21,0,190,238614,"93HG_190",4,100,11,10.5,-64.67,25.363,25.364,22.713,36.776,22.715,0.176,0.54,0.242,TRUE,9.78
"320",1997-09-17,439,"93HG_023",1,-64.67,10.5,17,259,9,1997,7,7.378,NA,0,NA,0,2.7,1,9.96920996838687e+36,9,0.99,1,0.02,0,0.02,0,0,0,0.04,0,1.16,0,NA,0,0.002398,0,NA,0,NA,0,36.549,0,NA,9,NA,0,27.754,0,23.6481,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,89,1,NA,9,0.74,0,0.1,0,0.07,0,23,24931,"93HG_023",9,259,17.112,10.5,-64.67,23.782,23.784,26.987,36.406,26.991,0.467,NA,0.081,TRUE,9.734
"321",1997-11-13,479,"93HG_025",2,-64.67,10.5,13,316,11,1997,7,7.412,NA,0,193.4,0,6.35,1,9.96920996838687e+36,9,NA,9,0,0,0.01,0,0.02,0,0.14,0,1.86,0,NA,0,0.002429,0,NA,0,NA,0,36.636,0,NA,9,NA,0,26.489,0,24.1249,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,90,1,NA,9,0.73,0,0.17,0,0.12,0,25,27597,"93HG_025",11,316,17.137,10.5,-64.67,24.3,24.301,25.904,36.637,25.908,0.465,NA,0.162,TRUE,9.725
"322",2008-02-12,2698,"93HG_142",1,-64.67,10.5,12,42,2,2008,15,14.37,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.05,0,0.03,0,0.03,0,0.03,0,NA,0,NA,0,0.002481,8,NA,8,NA,0,36.866,0,NA,9,NA,0,24.497,0,24.908,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,0,0.91,0,0.65,0,142,178227,"93HG_142",2,42,24,10.5,-64.67,25.006,25.008,24.18,36.875,24.185,0.207,0.571,0.744,TRUE,9.63
"323",2010-08-04,3239,"93HG_171",1,-64.67,10.5,4,215,8,2010,1,2.4,NA,0,192.6,0,NA,9,9.96920996838687e+36,9,NA,9,0.05,0,0,0,0.01,0,0.06,0,1.85,0,NA,0,0.002396,0,NA,0,NA,4,36.585,0,NA,9,NA,0,27.588,0,23.729,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,125.42,8,NA,9,1.23,0,0.14,0,0.07,0,171,213754,"93HG_171",8,215,12,10.5,-64.67,24.142,24.143,26.488,36.675,26.491,0.102,0.466,0.114,TRUE,9.6
"324",2007-07-03,2583,"93HG_135",1,-64.67,10.5,3,183,7,2007,1,2.43,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0,0,0,0,0,0,0.04,0,0,0,NA,0,0.00242,0,NA,0,NA,0,36.88,0,NA,9,NA,0,26.481,0,24.301,0,NA,9,NA,9,159.88,0,NA,0,NA,0,156.03,0,NA,0,NA,0,0.14,0,73.62,0,NA,0,NA,0,0.24,0,0.18,0,135,169527,"93HG_135",7,183,12,10.5,-64.67,24.844,24.845,24.765,36.894,24.767,0.138,0.502,0.23,TRUE,9.57
"325",1999-10-05,911,"93HG_047",1,-64.67,10.5,5,277,10,1999,7,7.646,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.6,0,0.01,0,0,0,0.04,0,1.38,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,28.311,0,23.3528,0,NA,9,NA,9,NA,1,10.33,1,10.47,1,NA,1,10.08,1,NA,9,NA,9,NA,9,NA,9,0.34,0,0.06,0,0.06,0,47,55806,"93HG_047",10,277,17.103,10.5,-64.67,23.55,23.551,27.708,36.41,27.712,0.501,NA,0.063,TRUE,9.457
"326",2009-10-06,3072,"93HG_162",1,-64.67,10.5,6,278,10,2009,7,7.55,NA,0,197.62,0,NA,9,9.96920996838687e+36,9,NA,9,0.02,0,0,0,0,0,0.02,0,1.46,0,NA,0,0.002402,0,NA,0,NA,0,36.577,0,NA,9,NA,0,26.798,0,23.968,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,0.17,0,0.1,0,162,202975,"93HG_162",10,278,17,10.5,-64.67,24.134,24.136,26.247,36.563,26.251,0.117,0.481,0.077,TRUE,9.45
"327",1997-05-10,353,"93HG_019",2,-64.67,10.5,10,129,5,1997,1,1.636,NA,0,NA,0,2.35,1,0.14,1,0.39,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.002387,0,NA,0,NA,0,36.797,0,NA,9,NA,0,24.328,0,24.9053,0,NA,9,NA,9,NA,1,NA,1,10.39,1,NA,1,NA,1,NA,9,NA,9,76,1,NA,9,NA,0,1.5,0,1.32,0,19,19581,"93HG_019",5,129,11.072,10.5,-64.67,25.247,25.248,23.292,36.842,23.295,0.763,NA,1.438,TRUE,9.436
"328",2012-07-26,3638,"93HG_193",1,-64.67,10.5,26,207,7,2012,1,1.61,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.11,0,0,0,0,0,0.01,0,1.62,0,NA,0,0.002399,0,NA,0,NA,0,36.598,0,NA,9,NA,0,26.847,0,23.962,0,NA,9,NA,9,112.98,0,18.13,0,NA,0,110.26,0,17.69,0,NA,9,NA,9,78.39,0,NA,9,1.25,0,0.25,0,0.15,0,192,241261,"93HG_193",7,207,11,10.5,-64.67,24.554,24.555,25.298,36.727,25.301,0.18,0.544,0.29,TRUE,9.39
"329",2004-03-08,1884,"93HG_098",1,-64.67,10.5,8,67,3,2004,15,15.67,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.12,0,0.02,0,0.1,0,0.02,0,0,0,NA,0,0.002424,0,NA,0,NA,0,NA,9,NA,9,NA,0,24.157,0,25.085,0,NA,9,NA,9,NA,0,NA,0,10.1,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,0,2.085,0,1.547,0,98,121450,"93HG_098",3,67,25,10.5,-64.67,25.166,25.168,23.837,36.949,23.842,0.625,0.261,2.181,TRUE,9.33
"330",2003-11-11,1807,"93HG_094",1,-64.67,10.5,11,314,11,2003,15,14.77,NA,0,195.91,0,NA,9,9.96920996838687e+36,9,NA,9,0.6,0,0,0,0.08,0,0.03,0,1.32,0,NA,0,0.00241,0,NA,0,NA,0,36.569,0,NA,9,NA,0,28.467,0,23.429,0,NA,9,NA,9,123.05,0,14.06,0,10.21,0,120.09,0,13.72,0,NA,9,NA,9,NA,9,NA,9,1.24,0,0.15,0,0.12,0,94,116160,"93HG_094",11,314,24,10.5,-64.67,23.591,23.593,28.05,36.612,28.056,0.45,0.086,0.46,TRUE,9.23
"331",2004-01-13,1846,"93HG_096",1,-64.67,10.5,13,12,1,2004,25,24.78,NA,0,199.66,0,NA,9,9.96920996838687e+36,9,NA,9,0.08,0,0.04,0,0.03,0,0.03,0,0.13,0,NA,0,0.002416,0,NA,0,NA,0,36.899,0,NA,9,NA,0,24.831,0,24.829,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,0.79,0,1.62,0,1.14,0,96,118813,"93HG_096",1,12,34,10.5,-64.67,24.957,24.959,24.448,36.918,24.455,0.498,0.134,0.447,TRUE,9.22
"332",2011-09-06,3486,"93HG_184",1,-64.67,10.5,6,248,9,2011,1,1.83,NA,0,194.3,0,NA,9,9.96920996838687e+36,9,NA,9,0.29,0,0.03,0,0.03,0,0.01,0,NA,0,NA,0,0.002386,0,NA,0,NA,0,36.263,0,NA,9,NA,0,29.541,0,22.834,0,NA,0,NA,0,NA,0,10.73,0,NA,0,NA,0,10.47,0,NA,9,NA,9,73.63,0,NA,9,1.22,0,0.1,0,0.08,0,184,230955,"93HG_184",9,248,11,10.5,-64.67,23.412,23.413,27.66,36.206,27.663,0.054,0.418,0.033,TRUE,9.17
"333",1996-10-09,213,"93HG_012",1,-64.67,10.5,9,282,10,1996,1,0.892,NA,0,194,0,1.82,1,0.14,1,0.6,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,36.547,0,NA,9,NA,0,27.536,0,23.7,0,NA,9,NA,9,156.13,1,NA,1,NA,1,152.36,1,NA,1,NA,9,NA,9,NA,9,NA,9,1.67,0,0.19,0,0.13,0,12,10381,"93HG_012",10,282,10.047,10.5,-64.67,24.162,24.163,26.394,36.658,26.396,0.563,NA,0.19,TRUE,9.155
"334",1995-11-08,3,"93HG_001",2,-64.67,10.5,8,311,11,1995,15,15,NA,0,191.1,0,2.2,1,0,1,0.16,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,0.002411,0,NA,9,NA,9,36.59,0,NA,9,NA,9,27.49,0,23.76,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,81,1,NA,9,NA,9,0.1,0,0.08,0,1,12,"93HG_001",11,311,24.138,10.5,-64.67,23.982,23.984,26.711,36.663,26.717,NA,NA,NA,TRUE,9.138
"335",1996-02-13,60,"93HG_004",1,-64.67,10.5,13,43,2,1996,15,15,NA,0,196.9,0,2.11,1,0.04,1,0.98,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.002426,0,NA,0,NA,0,36.92,0,NA,9,NA,9,23.36,0,25.285,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,73,1,NA,9,NA,0,0.7,0,0.46,0,4,1813,"93HG_004",2,43,24.138,10.5,-64.67,25.348,25.35,23.206,36.943,23.211,NA,NA,NA,TRUE,9.138
"336",2012-11-08,3715,"93HG_197",1,-64.67,10.5,8,312,11,2012,7,6.9,NA,0,192.2,0,NA,9,9.96920996838687e+36,9,NA,9,0,0,0,0,0,0,0.02,0,1.7,0,NA,0,NA,9,NA,9,NA,9,36.152,0,NA,9,NA,0,28.579,0,23.064,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,0.09,0,0.08,0,196,246522,"93HG_197",11,312,16,10.5,-74.67,23.213,23.214,28.284,36.214,28.287,0.043,0.407,0.05,TRUE,9.1
"337",2003-08-04,1767,"93HG_092",1,-64.67,10.5,4,215,8,2003,1,1.98,NA,0,NA,0,0.3,1,0,1,0,1,0,0,0.01,0,0.01,0,0.03,0,0.13,0,NA,0,0.00233,0,1999.1,0,NA,0,36.925,0,NA,9,NA,0,26.879,0,24.196,0,NA,9,NA,9,NA,0,10.73,0,NA,0,NA,0,10.47,0,NA,9,NA,9,NA,9,NA,9,1.3,0,0.11,0,0.06,0,92,113501,"93HG_092",8,215,11,10.5,-64.67,9.96920996838687e+36,9.96920996838687e+36,24.811,9.96920996838687e+36,24.813,NA,NA,0.107,TRUE,9.02
"338",1998-06-09,597,"93HG_031",2,-64.67,10.5,9,159,6,1998,7,7.103,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0,0,0.07,0,0.1,0,0.06,0,NA,0,NA,0,0.002426,0,NA,0,NA,0,36.865,0,NA,9,NA,0,25.645,0,24.5647,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,152,8,NA,9,1.36,0,0.18,0,0.15,0,31,34770,"93HG_031",6,159,16.085,10.5,-64.67,24.701,24.701,25.195,36.876,25.199,0.521,NA,0.382,TRUE,8.982
"339",1997-07-08,398,"93HG_021",1,-64.67,10.5,8,188,7,1997,1,1.112,NA,0,NA,0,0.94,1,0.18,1,0.88,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.002417,0,NA,0,NA,0,36.978,0,NA,9,NA,0,24.966,0,24.8273,0,NA,9,NA,9,188.81,1,18.27,1,12.05,1,184.26,1,17.83,1,NA,9,NA,9,NA,9,NA,9,NA,0,0.32,0,0.28,0,21,22203,"93HG_021",7,188,10.083,10.5,-64.67,25.417,25.418,23.191,37.027,23.193,0.821,NA,0.683,TRUE,8.971
"340",2002-06-12,1519,"93HG_079",1,-64.67,10.5,12,162,6,2002,7,7.224,NA,0,NA,0,1.6,1,0,1,0.67,1,0.06,0,0,0,0.06,0,0.03,0,0.54,0,NA,0,0.002423,0,NA,0,NA,0,36.994,0,NA,9,NA,0,26.353,0,24.436,0,NA,9,NA,9,NA,0,NA,9,NA,9,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,0.74,0,0.13,0,0.13,0,79,96922,"93HG_079",6,162,16.092,10.5,-64.67,24.703,24.704,25.657,37.071,25.661,NA,NA,NA,TRUE,8.868
"341",2006-03-16,2299,"93HG_120",1,-64.67,10.5,16,74,3,2006,7,8.173,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.32,0,0,0,0.21,0,0.03,0,0.43,0,NA,0,0.002457,0,NA,0,NA,0,36.894,0,NA,9,NA,0,24.444,0,24.928,0,NA,9,NA,9,NA,0,11.68,0,NA,0,NA,0,11.4,0,NA,0,0.11,0,NA,9,NA,9,1.78,0,0.33,0,0.19,0,120,149675,"93HG_120",3,74,17,10.5,-64.67,25.061,25.062,24.034,36.889,24.038,0.567,0.203,0.352,TRUE,8.827
"342",2006-07-04,2375,"93HG_124",1,-64.67,10.5,4,184,7,2006,7,7.195,NA,0,194.3,0,NA,9,9.96920996838687e+36,9,NA,9,0.12,0,0,0,0,0,0.02,0,0.45,0,NA,0,0.002419,0,NA,0,NA,0,36.82,0,NA,9,NA,0,25.652,0,24.515,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.04,8,NA,9,NA,9,NA,0,0.26,0,0.19,0,124,154965,"93HG_124",7,184,16,10.5,-64.67,24.734,24.735,24.992,36.84,24.995,0.644,0.28,0.154,TRUE,8.805
"343",2000-09-12,1124,"93HG_058",1,-64.67,10.5,12,255,9,2000,1,2.348,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0,0,0,0,0,0,0.06,0,1.08,0,NA,0,0.002431,0,NA,0,NA,0,36.674,0,NA,9,NA,0,27.706,0,23.7427,0,NA,9,NA,9,NA,1,12.58,1,NA,1,NA,1,12.27,1,NA,9,NA,9,121,8,NA,9,NA,0,0.29,0,0.17,0,58,69668,"93HG_058",9,255,11.061,10.5,-64.67,24.118,24.119,26.676,36.721,26.679,0.525,NA,0.221,TRUE,8.713
"344",2005-05-10,2149,"93HG_112",1,-64.67,10.5,10,129,5,2005,7,7.39,NA,0,196.87,0,NA,9,9.96920996838687e+36,9,NA,9,0.43,0,0.01,0,0,0,0.04,0,1.98,0,NA,9,NA,9,NA,9,NA,9,36.92,0,NA,9,NA,0,27.459,0,23.999,0,NA,9,NA,9,NA,0,15.39,0,NA,0,NA,0,15.02,0,NA,0,0.46,8,NA,9,NA,9,0.99,0,0.11,0,0.08,0,112,139921,"93HG_112",5,129,16,10.5,-64.67,24.172,24.173,26.913,36.894,26.916,0.43,0.066,0.088,TRUE,8.61
"345",2009-09-15,3053,"93HG_161",1,-64.67,10.5,15,257,9,2009,7,6.39,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,NA,8,0.05,8,NA,8,0.37,8,0.69,0,NA,0,NA,9,NA,9,NA,9,36.739,0,NA,9,NA,0,27.36,0,23.911,0,NA,0,NA,0,181.61,0,NA,0,NA,0,177.24,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,9,0.25,0,0.12,0,161,201651,"93HG_161",9,257,15,10.5,-64.67,24.068,24.069,26.938,36.767,26.941,0.097,0.461,0.218,TRUE,8.61
"346",1997-01-07,274,"93HG_015",1,-64.67,10.5,7,6,1,1997,7,7.486,NA,0,NA,0,2.34,1,0.08,1,0.39,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.002389,0,NA,0,NA,0,36.858,0,NA,9,NA,0,24.112,0,25.0095,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,19183,8,NA,9,NA,0,5.65,0,3.05,0,15,14342,"93HG_015",1,6,16.094,10.5,-64.67,25.192,25.193,23.567,36.876,23.57,1.14,NA,3.051,TRUE,8.608
"347",2006-08-03,2393,"93HG_125",1,-64.67,10.5,3,214,8,2006,1,1.43,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.19,0,0.02,0,0.13,0,0,0,NA,8,NA,0,0.002424,0,NA,0,NA,0,36.709,0,NA,9,NA,0,27.431,0,23.865,0,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.13,0,83.23,0,NA,9,NA,0,0.21,0,0.13,0,125,156283,"93HG_125",8,214,10,10.5,-64.67,24.74,24.74,24.701,36.729,24.703,0.588,0.224,0.14,TRUE,8.57
"348",1996-04-16,96,"93HG_006",1,-64.67,10.5,16,106,4,1996,1,1.5,NA,0,NA,0,1.86,1,0.12,1,0.82,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,8,0.002425,0,NA,8,NA,8,36.848,8,NA,0,NA,0,22.999,0,25.3495,0,NA,9,NA,9,NA,1,NA,1,10.7,1,NA,1,NA,1,NA,9,NA,9,95,8,NA,9,NA,0,2.6,0,0.89,0,6,3741,"93HG_006",4,106,10.057,10.5,-64.67,25.578,25.579,22.343,36.893,22.345,NA,NA,NA,TRUE,8.557
"349",2006-04-04,2318,"93HG_121",1,-64.67,10.5,4,93,4,2006,7,7.48,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.1,0,0.07,0,0,0,0.03,0,0,0,NA,0,0.002423,0,NA,0,NA,0,36.841,0,NA,9,NA,0,22.986,0,25.352,0,NA,9,NA,9,NA,0,NA,0,10.99,0,NA,0,NA,0,NA,0,0.11,0,NA,9,NA,9,NA,4,0.56,0,0.49,0,121,150995,"93HG_121",4,93,16,10.5,-64.67,25.561,25.562,22.114,36.811,22.117,0.634,0.27,0.685,TRUE,8.52
"350",2008-09-10,2828,"93HG_149",1,-64.67,10.5,10,253,9,2008,7,7.52,NA,0,196.16,0,NA,9,9.96920996838687e+36,9,NA,9,0,0,0.05,0,0.05,0,0.01,0,NA,0,NA,0,0.002409,0,NA,0,NA,0,36.361,0,NA,9,NA,0,29.485,0,22.667,0,NA,0,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,1.83,0,0.14,0,0.07,0,149,186652,"93HG_149",9,253,16,10.5,-64.67,23.315,23.316,28.269,36.343,28.273,NA,NA,0.131,TRUE,8.48
"351",1996-08-06,173,"93HG_010",1,-64.67,10.5,6,218,8,1996,1,1.7,NA,0,187,0,1.58,1,0.02,1,0.77,1,NA,9,NA,9,NA,9,NA,9,NA,9,NA,0,0.002425,0,NA,0,NA,0,36.898,0,NA,9,NA,9,26.25,0,24.39,0,NA,9,NA,9,NA,1,NA,1,NA,1,NA,1,NA,1,NA,9,NA,9,NA,9,NA,9,1.65,0,0.16,0,0.1,0,10,8365,"93HG_010",8,218,10.057,10.5,-64.67,24.98,24.981,24.434,36.938,24.436,NA,NA,NA,TRUE,8.357
"352",2006-12-05,2471,"93HG_129",1,-64.67,10.5,5,338,12,2006,15,14.67,NA,0,193.8,0,NA,9,9.96920996838687e+36,9,NA,9,0,0,0,0,0,0,0.05,0,1.34,0,NA,0,0.002408,4,NA,0,NA,0,36.545,4,NA,9,NA,0,26.701,0,23.979,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0.2,0,NA,9,NA,9,1.79,0,0.13,0,0.12,0,129,161611,"93HG_129",12,338,23,10.5,-64.67,24.125,24.127,26.226,36.543,26.231,0.494,0.13,0.16,TRUE,8.33
"353",2005-08-10,2205,"93HG_115",1,-64.67,10.5,10,221,8,2005,1,2.73,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.91,0,0.02,0,0,0,0.03,0,0,0,NA,0,0.002407,0,NA,0,NA,0,36.832,0,NA,9,NA,0,26.278,0,24.393,0,NA,9,NA,9,NA,0,NA,0,10.5,0,NA,0,NA,0,NA,0,0.08,0,76.87,0,NA,9,NA,0,0.14,0,0.12,0,115,143883,"93HG_115",8,221,11,10.5,-64.67,24.776,24.776,25.187,36.974,25.189,0.51,0.146,0.166,TRUE,8.27
"354",2009-07-14,3015,"93HG_159",1,-64.67,10.5,14,194,7,2009,7,6.73,NA,0,194.67,0,NA,9,9.96920996838687e+36,9,NA,9,0.18,0,0.03,0,0.03,0,0.01,0,0.84,0,NA,0,0.00243,0,NA,0,NA,0,36.895,0,NA,9,NA,0,26.093,0,24.439,0,NA,0,NA,0,NA,0,10.98,0,NA,0,NA,0,10.71,0,NA,9,NA,9,NA,9,NA,9,NA,9,0.09,0,0.16,0,159,199007,"93HG_159",7,194,15,10.5,-64.67,24.595,24.596,25.586,36.898,25.589,0.116,0.48,0.027,TRUE,8.27
"355",2003-02-11,1653,"93HG_086",1,-64.67,10.5,11,41,2,2003,15,14.979,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.12,0,0.01,0,0.1,0,0,0,0.32,0,NA,0,0.002413,0,NA,0,NA,0,36.903,0,NA,9,NA,0,23.11,0,25.3306,0,NA,9,NA,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,9,NA,9,NA,9,NA,9,NA,0,3.89,0,1.82,0,86,106167,"93HG_086",2,41,23.248,10.5,-64.67,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,9.96920996838687e+36,NA,NA,NA,TRUE,8.269
"356",1998-03-12,557,"93HG_029",2,-64.67,10.5,12,70,3,1998,25,24.929,NA,0,145.7,0,NA,9,9.96920996838687e+36,9,NA,9,0.6,0,0.41,0,NA,0,0.44,0,1.97,0,NA,0,0.0024,0,NA,0,NA,0,36.858,0,NA,9,NA,0,21.831,0,25.6695,0,NA,9,NA,9,112.45,1,16.81,1,NA,1,109.74,1,16.4,1,NA,9,NA,9,170,8,NA,9,0.04,0,0.34,0,0.49,0,29,32162,"93HG_029",3,70,33.123,10.5,-64.67,25.79,25.792,21.485,36.879,21.491,NA,NA,0.14,TRUE,8.194
"357",2001-10-09,1367,"93HG_071",1,-64.67,10.5,9,281,10,2001,7,6.893,NA,0,NA,0,NA,9,9.96920996838687e+36,9,NA,9,0.16,0,0.03,0,0.02,0,0.09,0,0,0,NA,9,NA,9,NA,9,NA,9,36.765,0,NA,9,NA,0,26.152,0,24.363,0,NA,9,NA,9,169.6,0,17.55,0,11.27,0,165.51,0,17.13,0,NA,9,NA,9,NA,9,NA,9,NA,0,0.33,0,0.25,0,71,86411,"93HG_071",10,281,15.086,10.5,-64.67,24.569,24.57,25.49,36.822,25.493,0.484,NA,0.144,TRUE,8.193
