"","date","value_int","reg","spec","value_int.x","reg.x","spec.x","value_int.y","reg.y","spec.y"
"527",2009-10-07,5.615195,"2","Others (Pr,Cry,Chl)",2.43235,2,"Prasinophytes",2.4407,2,"Cryptophytes"
"528",2009-11-10,5.319395,"2","Others (Pr,Cry,Chl)",3.59001,2,"Prasinophytes",1.17927,2,"Cryptophytes"
"529",2009-12-08,3.771055,"2","Others (Pr,Cry,Chl)",2.321865,2,"Prasinophytes",0.801565,2,"Cryptophytes"
"530",2010-01-07,7.32913,"2","Others (Pr,Cry,Chl)",3.00921,2,"Prasinophytes",3.00324,2,"Cryptophytes"
"531",2010-02-11,8.079225,"2","Others (Pr,Cry,Chl)",0.45163,2,"Prasinophytes",4.935945,2,"Cryptophytes"
"532",2010-03-09,5.28431,"2","Others (Pr,Cry,Chl)",2.64312,2,"Prasinophytes",2.094555,2,"Cryptophytes"
"533",2010-04-07,4.367435,"2","Others (Pr,Cry,Chl)",2.74729,2,"Prasinophytes",1.00832,2,"Cryptophytes"
"534",2010-05-11,8.34813,"2","Others (Pr,Cry,Chl)",4.87814,2,"Prasinophytes",2.98404,2,"Cryptophytes"
"535",2010-06-08,5.35993,"2","Others (Pr,Cry,Chl)",2.68964,2,"Prasinophytes",1.824055,2,"Cryptophytes"
"536",2010-08-04,5.46066,"2","Others (Pr,Cry,Chl)",3.74788,2,"Prasinophytes",1.21443,2,"Cryptophytes"
"537",2010-09-15,6.644455,"2","Others (Pr,Cry,Chl)",3.91115,2,"Prasinophytes",2.203565,2,"Cryptophytes"
"538",2010-10-05,4.39444,"2","Others (Pr,Cry,Chl)",2.42817,2,"Prasinophytes",1.19381,2,"Cryptophytes"
"539",2010-11-09,3.962215,"2","Others (Pr,Cry,Chl)",2.67167,2,"Prasinophytes",0.82698,2,"Cryptophytes"
"540",2010-12-08,5.17946,"2","Others (Pr,Cry,Chl)",1.795515,2,"Prasinophytes",2.542,2,"Cryptophytes"
