"","cdww","iews","inss","mcc","mwp","si10","sp","sst","t2m","tauoc","u10","ust","v10","v10n","vst","wind","time_month","cdir","e","ewss","i10fg","lsp","magss","mer","metss","mmtss","mntss","mtpr","nsss","sshf","tp","NO3_UDO","PO4_UDO","SiO4_UDO","NH4_USF","NO2_USF","NO3_NO2_USF","PO4_USF","SiO4_USF","pH_corrected","Salinity_bottles","Temperature","Sigma_t","PrimaryProductivity","Chlorophyll","Phaeopigments","NO3_USF","Isotherm_21","MLD","Tchla","Prasino3","Dino1","Crypto1","Hapto6","Chloro1","Cyano4","Diatom1","Mesh200","Mesh500","total_biomass","SeaWiFS_chla","MODIS_chla","Satellite_chla"
"351",0.001019143,-0.08283621,-0.041612864,0.13359135,4.7385025,7.647397,101233.69,298.32703,297.9828,0.95888925,-6.584508,-0.059839904,-3.4437857,-3.4807482,-0.03907972,5.6727877,"01-2008",18577024,-0.00312097,-7876.133,10.217588,0.0001825161,8985.109,-3.6121462e-05,-0.0912019,0.10398346,-0.044147372,4.0880004e-06,-3818.0664,-198983,0.00035441038,NA,NA,NA,0.387538600369906,0.194986077253443,5.25658865334348,0.354433613501445,2.60427198517007,7.97326198414437,36.751492215058,22.9941126976762,25.246865663034,0.573266551672963,0.246060516957808,0.326555270627471,5.06160257609004,83,19,23.65,0.91,0.85,1.94,2.42,1.29,1.59,12.53,19.21,11.06,30.27,NA,0.989347272669827,0.989347272669827
"352",0.0010753544,-0.10130006,-0.051667392,0.13779163,4.74714,8.274517,101342.06,297.80792,297.65503,0.9488568,-7.080305,-0.06849092,-3.7358437,-3.7551632,-0.044916984,6.256488,"02-2008",20373424,-0.003143631,-9486.121,10.98379,7.730277e-05,10905.285,-3.638465e-05,-0.10988599,0.12623656,-0.054730654,1.5373244e-06,-4728.3906,-2811,0.00013302859,NA,NA,NA,0.0511851491243742,0.279800387138624,6.03804196817855,0.35694204132131,4.22609904338509,7.95696932739893,36.7883944230295,22.2171309168674,25.5078959963108,1.20816140776834,0.306783889630004,0.307130935506284,5.75824158103993,76,27,39.81,1.75,2.17,7.65,14.79,1.41,4.25,4.72,19.36,10.99,30.35,NA,0.873579015113689,0.873579015113689
"353",0.0010769677,-0.09709126,-0.05277103,0.15487492,4.932143,8.249924,101259.125,297.26254,297.51245,0.9483978,-6.961934,-0.06713295,-3.8853827,-3.8701973,-0.046350047,6.262207,"03-2008",22341344,-0.0025069825,-9151.238,10.914196,5.4783683e-05,10685.223,-2.9016926e-05,-0.10592514,0.12366676,-0.05650419,8.5035606e-07,-4878.9062,406017,7.430122e-05,NA,NA,NA,0.503939535837656,0.394436650412701,7.14672593778332,0.426667501475805,3.27534339038534,7.93754973907774,36.6917729106626,21.0147055679664,25.7684535230673,1.58769774054812,0.558531721566548,0.433920247895439,6.75228928737061,48,26,55.07,1.85,2.11,4.25,6.52,1.91,0.57,29.6,22.3,10.23,32.53,NA,1.26853608334506,1.26853608334506
"354",0.0010141735,-0.08654559,-0.046494007,0.14613503,4.783902,7.6808777,101093.25,297.49155,297.80518,0.9612122,-6.4391575,-0.05989492,-3.6638126,-3.6399374,-0.04098364,5.602644,"04-2008",22755584,-0.0017408093,-8083.4414,10.089122,4.867917e-05,9367.23,-2.0147738e-05,-0.093544185,0.10844535,-0.04883921,1.1988035e-06,-4218.203,428765,0.000103165556,NA,NA,NA,0.200085988013477,0.0872398688041907,6.07185108545093,0.353628114341208,2.91407150625256,7.94632222271288,36.7460721198565,21.1291988200057,25.773366158196,0.87196911756114,0.252543319345696,0.291950103025432,5.98461121664673,39,26,29.43,1.96,1.63,3.86,6.32,0.88,1.1,10.71,32.63,16.81,49.44,1.22035751342773,1.38971345005212,1.30503548173993
"355",0.0009295675,-0.06525099,-0.032431662,0.16611952,4.596406,6.6187983,101149.81,298.5639,298.687,0.9766674,-5.5390453,-0.04642284,-3.0069828,-3.0087776,-0.03075296,4.70306,"05-2008",22514640,-0.0018394224,-5999.215,8.644316,0.00016502448,6848.55,-2.1289015e-05,-0.06939298,0.07925463,-0.03326273,3.5051698e-06,-2871.5469,240742,0.00030307984,NA,NA,NA,0.210638840644206,0.407535464849503,5.12546693904443,0.275747174149503,2.50823398595548,7.98181318924949,36.8934263624484,22.6559006714735,25.4528145605226,0.96449359585255,0.20839767406197,0.323318612742468,4.71793147419493,88,21,26.95,3.64,0.96,2.65,7.55,0.48,2.14,7.79,14.66,7.84,22.5,1.2376975633204,1.08989712717357,1.16379734524698
"356",0.00090169674,-0.055412233,-0.026872575,0.1601786,4.4639654,6.16852,101227.56,298.8281,298.95752,0.98062855,-5.1515408,-0.041514277,-2.6917152,-2.6918192,-0.026742224,4.411865,"06-2008",21803216,-0.0016158405,-5003.707,7.9041862,0.00017526111,5683.951,-1.8702121e-05,-0.05790353,0.06579092,-0.026066959,4.967221e-06,-2255.8242,188349,0.00042876974,NA,NA,NA,0.339539709734347,0.509932696777876,2.72245312013753,0.19603570365027,1.84176543860564,8.0025408618737,36.9055155781009,23.7921760772221,25.1402127252295,NA,0.215357069589254,0.301533330053534,2.21252042335965,116,15,31.12,1.92,1.19,4.26,11.34,0.54,4.77,4.73,18.7,10.24,28.94,0.433045140653848,0.551042434242036,0.492043787447942
"357",0.0008273714,-0.03236121,-0.014809001,0.1566686,4.5666323,4.8286657,101277.06,299.16696,298.97815,0.9919235,-3.8653173,-0.02653879,-1.9314909,-1.9574013,-0.017429817,3.605669,"07-2008",21579536,-0.0015658066,-2912.5078,6.339471,0.00038543832,3381.9539,-1.8122912e-05,-0.03366828,0.039187413,-0.013712805,1.2322579e-05,-1185.823,-54933,0.001065285,NA,NA,NA,0.105287944457719,0.122617069782818,5.66686526181333,0.323686153949748,2.91004890060152,7.95727146623232,36.843218959822,21.9819457609052,25.5964240738017,1.39644683040356,0.278225493511261,0.407359995342926,5.54424819203052,71,15,34.71,3.11,1.11,2.52,8.44,0.9,2.44,10.85,9.55,5.15,14.7,NA,0.413398982970803,0.413398982970803
"358",0.00079882564,-0.022815287,-0.0070596673,0.13629788,4.2085752,4.3694735,101075.31,301.02707,300.09656,0.9942205,-2.9055452,-0.018897206,-0.9702959,-0.99710274,-0.00975256,3.2920218,"08-2008",21846688,-0.0026251823,-1975.582,6.015214,0.0011314703,2883.2378,-3.0385578e-05,-0.022959948,0.03337237,-0.00568489,3.062065e-05,-494.95605,-455774,0.002645971,NA,NA,NA,0.16913541549519,0.271434289701466,3.64633003190085,0.199907026337729,2.58154718312478,7.9914016381017,36.8229982957505,23.1499492462396,25.2675553501981,NA,0.359434779200326,0.500683846665169,3.37489574219938,107,17,52.46,2.04,2.04,4.75,15.45,2.03,3.67,18.05,10.55,5.04,15.59,0.156239105761051,0.17139575569718,0.163817430729115
"359",0.0007514537,-0.015465677,-0.00078230724,0.11352889,4.5568094,3.5311918,101069.69,302.08923,300.96765,0.997718,-2.0958033,-0.014107693,-0.043487012,-0.036884308,-0.0024960712,2.7706013,"09-2008",21947296,-0.0030012652,-1340.8867,5.100136,0.00015762454,1983.436,-3.4736368e-05,-0.015523076,0.022903576,-0.0005380772,1.4365389e-05,-45.446777,-495499,0.0012431648,NA,NA,NA,0.221509743327781,0.453330818827373,1.85145173758871,0.163381643556371,2.11603870170502,8.06614813410124,36.612765844319,26.1690555075445,24.1225226353914,0.488920822468564,0.204093337586479,0.286165133016636,1.39812091876134,126,16,20.97,3.07,0.62,1.3,3.75,0.62,3.79,6.8,9.53,4.67,14.2,0.160595310479403,0.137581823269526,0.149088566874464
"360",0.0008281055,-0.030915797,-0.008724418,0.13821411,5.213439,4.837059,101040.75,301.7063,300.5055,0.9889895,-3.375844,-0.024779886,-0.91805094,-0.958022,-0.012267381,3.6152344,"10-2008",20563248,-0.003480237,-2746.004,6.7185163,0.00036170706,3727.0586,-4.0281884e-05,-0.031773925,0.043111913,-0.007807117,2.2940454e-05,-675.12573,-702413,0.0019830663,NA,NA,NA,0.0526921542047383,0.13356937309541,1.21442537585595,0.0936183423709822,3.25838569776215,8.06962466058269,36.5230589113272,26.1657913670047,24.1240578374563,NA,0.217363826408917,0.384598120984082,1.08085600276054,133,14,26.83,3.09,0.55,1.99,6.42,0.55,4.11,9.06,10.96,4.85,15.81,0.206991412118077,0.177743879181367,0.192367645649722
"361",0.0008707661,-0.044776857,-0.020507872,0.18394369,5.1940546,5.4430847,100972.06,300.99008,299.9513,0.9833643,-4.657323,-0.035627425,-2.1960764,-2.2814674,-0.023674998,4.0749655,"11-2008",18829472,-0.0033438094,-4089.0664,7.4683895,0.00062224315,4620.0693,-3.8701648e-05,-0.047325313,0.0534943,-0.020712972,2.0542415e-05,-1788.6211,-645937,0.0017745942,NA,NA,NA,0.218834953968784,0.126563103243118,2.24802783791428,0.148155593355491,3.83004991376871,8.02787060954614,36.7434513081967,25.0488397210786,24.6357813326331,NA,0.231024789594952,0.334993498339369,2.12146473467116,124,23,26.32,5.67,0.63,1.75,5.12,0.29,3.13,8.55,6.31,3.25,9.56,0.24599835909903,0.226025752999164,0.236012056049097
"362",0.0010188802,-0.079968035,-0.04117149,0.18797565,5.0308895,7.5076284,101160.5,299.64218,298.63696,0.9584885,-6.4606857,-0.058640182,-3.4383755,-3.5159998,-0.041590866,5.6816406,"12-2008",18049616,-0.004162252,-7327.9844,10.02838,0.0006427868,8376.496,-4.817467e-05,-0.08481425,0.0969128,-0.04220444,1.4720553e-05,-3648.2031,-785074,0.0012709878,NA,NA,NA,0.0515587253782141,0.0594712400713832,1.48337035360591,0.0682405011365921,1.98959439751612,8.05355935568454,36.76064855799,25.2124553406741,24.6054075983914,NA,0.148984179650073,0.295608087262621,1.42389911353452,123,28,18.5,3.85,0.38,1.08,3.91,0.46,3.5,4.14,4.44,2.69,7.13,0.357284929230809,0.303968410469868,0.330626669850338
"363",0.0010035133,-0.07968843,-0.039872825,0.13701838,4.7989063,7.4274473,101259.69,298.49426,298.23962,0.96216995,-6.3869133,-0.057492316,-3.3676596,-3.4008474,-0.03742383,5.5045376,"01-2009",18463280,-0.0026673847,-7406.793,9.805738,0.00014212752,8444.262,-3.08733e-05,-0.08566964,0.09772992,-0.041841745,3.854163e-06,-3619.7656,-173696,0.00033288426,NA,NA,NA,0.204445831057573,0.217538905316529,5.30427453330945,0.332890794615733,3.40798427588518,7.98699155874192,36.7865633013444,22.7959162445707,25.3286274500043,NA,0.690097882668577,0.572044423068183,5.08673562799292,80,32,59.93,2.82,0.36,3.05,5.73,1.81,1.29,38.31,21.3,14.61,35.91,0.947452522814274,0.680514600541856,0.813983561678065
"364",0.0010360777,-0.086855054,-0.04625112,0.2518319,4.9781466,7.847498,101244.19,297.76138,297.70166,0.9549677,-6.713876,-0.06238395,-3.6859436,-3.702402,-0.042679433,5.8432617,"02-2009",20156144,-0.0024759322,-8224.375,10.444106,0.001069117,9461.367,-2.8657989e-05,-0.09514618,0.10950792,-0.049358964,1.682097e-05,-4263.082,48678,0.0014542127,NA,NA,NA,0.144364071731874,0.0795290965376498,2.70484397915804,0.354526050291149,6.23694801340732,7.96855975944674,36.7430533448429,NA,NA,NA,0.725170423343039,0.629122225460179,2.62531488262039,105,28,48.58,4.22,1.31,1.89,3.38,1.56,0.74,30.37,25.28,17.58,42.86,0.935817147046328,0.970229398321222,0.953023272683775
"365",0.0010298179,-0.073770106,-0.045237362,0.18950397,5.2462454,7.5528145,101222.5,297.5535,297.6963,0.95579195,-6.220932,-0.055151224,-3.861784,-3.8626146,-0.04497095,5.78125,"03-2009",21978176,-0.0023308992,-6928.6562,9.933209,0.00019643821,8284.012,-2.697861e-05,-0.080200315,0.09588455,-0.047384858,3.1840937e-06,-4091.9102,248522,0.0002757007,NA,NA,NA,0.443954410811274,0.427885469562561,5.98198675302762,0.309153457921254,3.57628280751745,7.95074861324587,36.7932244721892,21.6293750856706,25.6769974629632,NA,0.274748931487462,0.302412656340609,5.55410128346506,65,19,31.05,2.5,2.02,1.97,5.5,1.04,0.88,14.62,15.13,10.9,26.03,0.939474404603243,0.649566404576655,0.794520404589949
"366",0.0010271722,-0.08745712,-0.047340453,0.16488737,4.4081917,7.8343754,101224.44,297.949,298.2411,0.95895237,-6.613985,-0.060547054,-3.7302132,-3.708125,-0.04104904,5.7613707,"04-2009",22778400,-0.0019709559,-8146.086,10.297994,5.2682986e-05,9439.648,-2.2809647e-05,-0.094263256,0.10929239,-0.0497604,1.2304388e-06,-4298.0664,388731,0.0001067689,NA,NA,NA,0.0811709650137744,0.118523156155934,6.42931813514418,0.386432440905387,2.69791134847528,7.95337341673378,36.7995176596405,21.7839517018278,25.6396840041662,NA,0.248981553321091,0.287681928686812,6.31079497898825,58,20,27.68,3.79,2.47,3.53,7.33,0.34,1.26,6.72,11.13,7.42,18.55,1.55717158839107,1.54228286434103,1.54972722636605
"367",0.00093827816,-0.07206309,-0.034691095,0.14071739,4.491976,6.970417,101153.625,298.07657,298.57178,0.9765378,-5.9105873,-0.049881518,-3.14334,-3.1109,-0.031786405,4.806465,"05-2009",22454336,-0.0013143832,-6809.371,9.147941,4.8684582e-05,7679.326,-1.5211292e-05,-0.078843236,0.088855214,-0.0362882,1.1467882e-06,-3133.6094,543144,9.965243e-05,NA,NA,NA,0.140559724444977,0.336285077584915,6.79871594871642,0.396483342437618,3.47280270463708,7.93545195455949,36.7562536886017,21.1148980130521,25.795064298099,NA,0.263117040920814,0.33090421534775,6.4624308711315,46,19,33.33,3.22,1.88,4.49,9.87,0.79,1.54,8.59,22.8,11.77,34.57,NA,0.980569258884147,0.980569258884147
"368",0.0008659302,-0.050566256,-0.022726536,0.11245869,4.27771,5.8003693,101210.375,298.5597,298.83228,0.9874657,-4.848998,-0.037894428,-2.4577303,-2.4420404,-0.023584265,4.0193176,"06-2009",22035600,-0.0013824445,-4867.957,7.711581,9.231652e-05,5460.4756,-1.6002115e-05,-0.05635196,0.063161425,-0.02351585,2.6388643e-06,-2027.8086,334903,0.00022914575,NA,NA,NA,0.446083841668906,0.164593463235089,5.80978112805522,0.290092305568131,1.555953018774,7.96586868432202,36.8313100673436,21.6067512725488,25.7062817663441,0.91208852144917,0.289069074719753,0.386478273735194,5.64518766482013,40,19,31.8,2.57,1.93,3.91,10.53,0.22,1.42,8.27,15.5,9.97,25.47,0.438515345807429,0.425016124601717,0.431765735204573
"369",0.0009138759,-0.055162907,-0.026651084,0.15603393,4.438138,6.2679033,101250.5,299.4926,299.4242,0.97980195,-5.2920504,-0.041894674,-2.7375507,-2.7565556,-0.026916873,4.552182,"07-2009",21639040,-0.0019830381,-4989.1562,8.136914,0.00019007112,5660.6484,-2.2951295e-05,-0.057730436,0.0654425,-0.026321769,5.2555097e-06,-2278.1445,24778,0.00045582931,NA,NA,NA,0.297835424108467,0.11766977831728,3.95931663746617,0.240968247799848,2.54479543325119,7.98768057154949,36.8719640945081,23.0885271472642,25.3197367202476,NA,0.203392597190791,0.271026434547688,3.84164685914889,111,18,18.61,2.03,0.87,1.01,3.69,0.33,1.7,8.08,9.88,6.9,16.78,0.785311559587717,0.604933078863003,0.69512231922536
"370",0.0008356343,-0.034554124,-0.015372485,0.15034908,4.6029797,4.9614515,101146.25,299.8915,299.67004,0.9901002,-3.9955225,-0.02810806,-1.9250841,-1.9593315,-0.018045526,3.6917143,"08-2009",21901136,-0.0018282831,-3145.0664,6.5695944,0.0002606172,3646.1978,-2.1161599e-05,-0.036368728,0.042239606,-0.01537469,8.301758e-06,-1329.9983,-96819,0.00071655447,NA,NA,NA,0.13932363018482,0.158820542416307,5.05330937655876,0.262723142682549,1.79162675455548,7.96240891310904,36.8595123673391,22.6406292070251,25.4328663358126,NA,0.328219570993949,0.458838063251369,4.89448883414246,80,14,37.91,3.39,2.94,4.37,12.05,0.21,2.51,8.09,19.33,8.71,28.04,0.475143000483513,0.396105528429702,0.435624264456608
"371",0.00083087967,-0.03926909,-0.0154956095,0.090534404,4.4572783,5.082979,101115.125,300.53287,300.23242,0.9904683,-4.132843,-0.031472325,-1.7738304,-1.8146753,-0.017835531,3.6428385,"09-2009",22064848,-0.0021826737,-3721.629,6.9208193,0.00013962266,4208.996,-2.5263973e-05,-0.042978883,0.048732404,-0.016008008,5.1441657e-06,-1378.9768,-129494,0.0004436702,NA,NA,NA,0.195178549745229,0.0602158550983867,3.54931463042757,0.221316723094018,1.40560039560274,7.99201076924626,36.8372717328982,23.570490096526,25.1438537398324,NA,0.272873957103211,0.27749953399453,3.48909877532918,118,21,34.39,1.8,2.24,2.55,9.41,0.91,4.32,10.02,16.29,8.6,24.89,NA,0.263512443502744,0.263512443502744
"372",0.0008805385,-0.05007547,-0.022802532,0.10183373,4.6347723,5.831403,101014.44,300.3215,299.98218,0.98388857,-4.9700813,-0.038586795,-2.4138708,-2.4720907,-0.023937128,4.1845703,"10-2009",20825568,-0.0025822185,-4841.9766,8.033208,0.00010902548,5481.873,-2.9887495e-05,-0.056033432,0.06345895,-0.02506411,5.646315e-06,-2164.746,-166584,0.00048827822,NA,NA,NA,0.140082106877366,0.152232397976581,3.39587170077473,0.208279932224391,2.30545608228124,8.01921304666016,36.7790238017302,23.9556645560796,24.995502865722,NA,0.226828282722927,0.312222548467881,3.24363930279815,116,18,29.29,1.51,0.89,2.28,10.55,0.69,2.37,9.52,10.56,1.6,12.16,NA,0.215836297141181,0.215836297141181
"373",0.00090293656,-0.06008786,-0.025636375,0.09947461,5.0076313,6.270092,100901,300.57428,300.14502,0.98068815,-5.445592,-0.045077324,-2.5448236,-2.6045332,-0.026798606,4.4281254,"11-2009",19031888,-0.0030614436,-5703.5273,8.51187,7.416254e-05,6338.3965,-3.5431527e-05,-0.0660488,0.07338277,-0.027555823,3.4654322e-06,-2379.1758,-218620,0.00029884465,NA,NA,NA,0.0374022769529156,0.115736165751117,1.10503184791971,0.0619677460591335,1.8306210596708,8.06755965956341,36.8329571064419,25.3793226452278,24.6047880804808,NA,0.177208102302505,0.211118998083228,0.989295682168594,131,21,14.86,1.96,0.61,0.73,2.84,0.55,4.24,3.19,9.28,4.55,13.83,0.194826479256153,0.196719667425862,0.195773073341008
"374",0.0009904099,-0.08243775,-0.03966421,0.09237189,5.161316,7.474469,101127,298.97818,298.95886,0.9643978,-6.473509,-0.058708847,-3.2331772,-3.2462263,-0.036855847,5.3592234,"12-2009",18183344,-0.0025696494,-7831.793,9.935909,3.272918e-05,8874.09,-2.9741801e-05,-0.09062469,0.10270127,-0.042718828,5.3190496e-07,-3690.9805,74278,4.6221874e-05,NA,NA,NA,2.92980042555689,0.0835375152072984,3.0647468005109,0.195522376305462,2.7784275656105,8.02173307813213,36.8613048082133,23.8256326519423,25.0969349522128,NA,0.194520945040296,0.190261944848292,2.9812092853036,110,37,19.44,2.04,0.94,0.66,3.32,0.48,1.81,8.39,12.07,4.21,16.28,1.13978226929903,0.868654228139807,1.00421824871942
"375",0.0010097178,-0.08619875,-0.042624712,0.0827186,5.0407524,7.708987,101186.875,298.06403,298.17493,0.96177125,-6.5715322,-0.059960783,-3.453762,-3.4577198,-0.03873009,5.567871,"01-2010",18887968,-0.0024963096,-8425.242,10.329247,9.7587006e-05,9606.973,-2.8891649e-05,-0.097572684,0.11119956,-0.046397984,1.6077594e-06,-4008.5,290315,0.00013950783,NA,NA,NA,0.198354766535049,0.219864573446905,3.91618059086658,0.237314785184191,3.92529338949996,7.99188529261983,36.8679834410732,23.0302787816022,25.3349509304791,NA,0.24148191833048,0.283363603745617,3.69631601741968,102,29,29.28,2.52,1.44,2.88,10.83,1.15,2.76,4.59,16.0325,10.2837,26.3162,1.53229035586119,1.37978419727749,1.45603727656934
"376",0.00095126056,-0.07845384,-0.036856472,0.044812948,5.131053,7.1222258,101006.69,297.15482,297.80273,0.97252965,-5.9617558,-0.053080022,-3.1419458,-3.0846395,-0.033913087,4.927002,"02-2010",20529888,-0.0013719858,-7720.164,9.479672,1.9062434e-06,8735.549,-1.5877842e-05,-0.0893296,0.10112515,-0.040454865,2.9802322e-08,-3495.246,726806,1.9073486e-06,NA,NA,NA,0.31261392670015,0.16996679608876,6.10875155407771,0.414410065956522,2.54409424014296,7.92914733325088,36.7275371041847,20.7914414911937,25.8608629350665,NA,0.827336267332263,0.675289246147496,5.93878475798895,27,25,106.87,0.32,0.17,4.76,3.91,2.32,0.13,83.49,11.0871,0,11.0871,3.49747828841209,4.56681197705092,4.03214513273151
"377",0.000972033,-0.08529216,-0.040992677,0.039931126,4.9116497,7.314045,101001.25,299.25623,299.3192,0.9700581,-6.0777836,-0.056948066,-3.2292223,-3.2400808,-0.03699762,5.147949,"03-2010",22297712,-0.0025460373,-8159.922,9.778357,6.4124433e-06,9305.16,-2.9467978e-05,-0.09449494,0.10773155,-0.043473303,5.4948032e-08,-3761.25,198795,6.4100022e-06,NA,NA,NA,0.867707455933504,0.4962666382239,3.76998387027937,0.224056212319225,3.40273208855345,8.00063995524145,36.8512450902198,23.9769001921848,25.029515349492,NA,0.220631053761249,0.352834672232755,3.27371723205547,104,21,28.22,1.62,1.09,1.62,15.85,0.47,2.48,2.6,12.0687,8.46851,20.53721,0.380705385282636,0.345421009262403,0.363063197272519
"378",0.0008925181,-0.049668908,-0.028396964,0.17623627,5.103241,5.984831,101040.81,299.3009,299.48474,0.98031163,-4.733507,-0.037394345,-2.8845072,-2.8679247,-0.028987348,4.3072863,"04-2010",22416032,-0.0014043176,-4574.621,7.7646284,0.00045363675,5412.788,-1.6251928e-05,-0.05290413,0.062631086,-0.028607607,7.812486e-06,-2468.5625,206676,0.0006758361,NA,NA,NA,0.323650132103473,0.115530578604519,3.61016964611144,0.223118136439083,2.07558702138239,7.99808289102161,36.8517722313346,23.1803574119389,25.2731981439275,NA,0.196641026116883,0.259648093819008,3.49463906750693,96,23,23.11,2.12,1.37,0.86,5.35,0.52,2.39,9.27,17.9506,8.47199,26.42259,0.141432610542878,0.218980400986278,0.180206505764578
"379",0.00085479906,-0.041706026,-0.02082783,0.20196766,4.4516144,5.4286203,101105.75,299.5677,299.7141,0.9873195,-4.2671785,-0.031942427,-2.261733,-2.2615652,-0.022147242,3.8968859,"05-2010",22089296,-0.0015145047,-3966.9414,7.2486706,0.0005018143,4663.8,-1.752771e-05,-0.04589528,0.054015417,-0.021154344,1.0100542e-05,-1824.4531,176558,0.00087252073,NA,NA,NA,0.133727279083481,0.125320995243462,2.82901119738113,0.14172481905081,1.79015411988868,8.01486983626536,36.9491426127942,23.0902958753441,25.3752176060895,NA,0.263572612689211,0.445922721576768,2.70369020213767,115,24,32.02,3.13,1.11,2.66,7.99,0.49,1.33,9.98,8.16635,4.78063,12.94698,0.563088988512754,0.395874118363416,0.479481553438085
"380",0.0007847103,-0.02541536,-0.009069946,0.19665992,4.548196,4.1736984,101242.56,300.71713,300.0725,0.9953875,-3.2326784,-0.022018611,-1.2078972,-1.2460756,-0.012052517,3.1340332,"06-2010",21570256,-0.0020942949,-2406.3516,5.8498726,0.0008308699,2811.317,-2.4239285e-05,-0.027917743,0.032532517,-0.008940872,2.6849244e-05,-772.76514,-290340,0.002320405,NA,NA,NA,0.173357924245679,0.396467722373585,2.86684102046033,0.12996348116813,2.09869947796785,8.02204996623209,36.7947140029099,24.6084665827789,24.8042026638246,NA,0.142217586553426,0.180639921420114,2.47037329808675,112,24,17.24,2.24,0.97,1.68,4.06,0.7,2.55,3.8,7.87697,6.60428,14.48125,0.237245865538716,0.228613800472683,0.2329298330057
"381",0.000801567,-0.025707781,-0.0076809227,0.20272297,4.483164,4.4990864,101221.125,300.61655,299.92743,0.99385464,-3.1414804,-0.021165729,-0.94084644,-0.95815945,-0.010146394,3.3205605,"07-2010",21478608,-0.0022774525,-2334.5781,6.1260223,0.00049272133,3057.251,-2.6358539e-05,-0.027032971,0.035392813,-0.007064577,2.2478227e-05,-606.3213,-320041,0.0019413384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.527486686643801,0.259161486890581,0.393324086767191
"382",0.00074400357,-0.010716021,0.0037109852,0.18403119,4.533781,3.512803,101163.19,301.65588,300.57703,0.99861807,-1.666893,-0.0096695535,0.5705389,0.6106737,0.001518646,2.6822395,"08-2010",21812640,-0.0027219392,-833.96094,4.9536066,0.00038475124,1784.114,-3.150593e-05,-0.009668767,0.020593483,0.004883345,2.0861888e-05,418.80957,-450122,0.0018026032,NA,NA,NA,0.0886020665577917,0.0755342325856666,2.47114576635877,0.142362930662995,2.49871743393672,8.01120947521502,36.8200581480439,24.4251671324545,24.8907112675266,NA,0.137883633790481,0.232293388773813,2.39561153377311,123,12,16.73,2.86,0.7,1.07,3.7,0.48,3.36,3.54,8.33103,6.64482,14.97585,0.309117419272661,0.237078323187651,0.273097871230156
"383",0.00076738535,-0.014748633,-0.00046462938,0.22151273,5.7312317,3.6754227,101022.56,302.2054,300.88782,0.9961032,-1.985362,-0.012647722,-0.038215518,-0.028646767,-0.0035333,2.9438286,"09-2010",21816736,-0.0032357424,-1262.8242,5.293208,0.0005989396,2123.331,-3.7449994e-05,-0.014604092,0.024539005,0.00022846088,2.5290676e-05,19.4375,-612313,0.0021847263,NA,NA,NA,0.273983800329918,0.164120630235041,1.94865716032125,0.163789880646622,NA,8.04205241724527,36.6730184042021,25.7516450233697,24.3670296286013,NA,0.17941172631675,0.263263923258414,1.78453653008621,120,19,40.22,4.545,2.014,2.905,11.109,0.672,6.64,8.933,6.59381,3.86799,10.4618,0.298739716038108,0.273877656790945,0.286308686414527
"384",0.00081439596,-0.028702319,-0.009076074,0.108835876,4.5910873,4.5033274,101004.56,302.40604,300.97412,0.9908409,-3.1143322,-0.022405613,-1.0478516,-1.1016026,-0.012199964,3.4659452,"10-2010",20742304,-0.0038787015,-2629.1914,6.377714,0.00029189908,3316.615,-4.4892324e-05,-0.030337274,0.038408346,-0.009606466,1.5913873e-05,-828.9658,-772964,0.0013759886,NA,NA,NA,0.353125502696907,0.17698491652887,1.34378506926812,0.140025556683058,2.65974448281379,8.0716356632264,36.4863443264558,27.4302661331966,23.6922410798684,NA,0.176047503347049,0.212986955094203,1.16680015273925,129,25,22.74,1.44,0.77,0.96,5.32,0.73,6.15,6.56,5.93761,3.47984,9.41745,0.214893896132708,0.202551802440926,0.208722849286817
"385",0.00085802004,-0.044231772,-0.019310057,0.1975252,6.1219273,5.0338383,100938.44,301.74994,300.07373,0.9809294,-4.0320168,-0.033130884,-1.838417,-1.9268589,-0.022338204,3.931819,"11-2010",18690672,-0.0038837343,-4086.461,7.137452,0.00082699885,4662.7754,-4.495088e-05,-0.047255635,0.053918652,-0.019543111,4.009255e-05,-1688.2109,-1062863,0.0034638522,NA,NA,NA,0.329807792678634,0.0461861690926198,1.83515343448073,0.146818292191814,2.79979534838964,8.05024995042297,36.4444865993409,26.9910649119818,23.7906382811721,NA,0.140381200267742,0.211425132254013,1.78896726538811,145,27,15.32,1.84,1.3,0.69,4.04,0.46,3.9,1.91,5.85374,2.81628,8.67002,0.218923612684011,0.195898226124269,0.20741091940414
"386",0.00092736934,-0.058497787,-0.026739001,0.16974819,5.665001,6.3378515,100989.375,300.25912,299.3114,0.9746766,-5.540513,-0.045081615,-2.6701574,-2.7516718,-0.029690672,4.6920624,"12-2010",17835120,-0.003542181,-5535.3945,8.6703615,0.00035340688,6177.49,-4.099541e-05,-0.064026594,0.071562104,-0.028152049,1.5609694e-05,-2435.3242,-679922,0.0013485919,NA,NA,NA,1.23043858230787,0.0594943203518068,3.83314912900381,0.301464786128919,3.98613838482064,7.99301713366912,36.5792766092581,24.7954494798317,24.5868057916908,0.735597449384716,0.200269160801372,0.330233714806461,3.77365480865201,106,22,25.14,1.71,0.86,2.48,8.44,0.7,1.84,5.39,5.17508,3.04007,8.21515,0.851179782301188,0.459853046028702,0.655516414164945
