"","X10m_u_component_of_wind","X10m_v_component_of_wind","X2m_temperature","sea_surface_temperature","evaporation","total_precipitation","Temperature","Chlorophyll","Phaeopigments","PrimaryProductivity","MLD2019","X21degC"
"409",-3.9559412,-2.0517845,299.91003,300.97894,-0.0031054579,0.0013817027,24.3173676639347,0.149547125277501,0.342163856372333,NA,12.93,122
"410",-3.1503572,-0.9332594,300.75964,301.6945,-0.0029660687,0.001038091,24.9312993613901,0.258275113628226,0.300163258489638,NA,2.98,122
"411",-4.5160666,-1.963171,300.08008,300.53992,-0.002516549,0.0004255753,23.8984605680983,0.228100132976752,0.396751559721612,NA,NA,NA
"412",-3.5248413,-1.3548841,300.14832,300.86255,-0.0024994314,0.0010874609,24.4121927051427,0.170663073252037,0.304121710371607,0.735411545286585,NA,NA
"413",-4.251149,-2.0289192,300.2317,300.3693,-0.0019130791,0.00024336192,NA,NA,NA,NA,NA,NA
"414",-3.4925165,-1.2125311,300.7484,301.39944,-0.0024396926,0.00048758602,NA,NA,NA,NA,NA,NA
"415",-4.266341,-1.74401,300.25598,300.92953,-0.0026447214,0.00070224586,NA,NA,NA,NA,NA,NA
"416",-4.7444963,-1.937315,300.3152,301.0672,-0.0028835833,0.0018936638,NA,NA,NA,NA,NA,NA
"417",-4.259449,-1.4527245,300.69983,301.55566,-0.0032026283,0.0010070873,NA,NA,NA,NA,NA,NA
"418",-4.7008085,-1.9606934,300.2068,301.4146,-0.0037730038,0.0009313191,NA,NA,NA,NA,NA,NA
"419",-5.8995705,-2.8121948,299.47388,300.191,-0.0035638846,0.00036733737,NA,NA,NA,NA,NA,NA
"420",-4.9169683,-2.3057928,300.19324,301.191,-0.003632661,0.0009145951,NA,NA,NA,NA,NA,NA
"421",-5.414118,-2.511241,299.33154,299.9447,-0.0030150115,0.00021314916,NA,NA,NA,NA,NA,NA
"422",-5.5205917,-2.5695667,299.3236,299.62363,-0.0024876266,5.6075864e-05,NA,NA,NA,NA,NA,NA
"423",-2.9078236,-1.6991205,299.22522,300.54034,-0.0031183334,0.0035027333,NA,NA,NA,NA,NA,NA
"424",-4.001177,-2.2154608,299.03333,300.4983,-0.0031125203,0.0048983726,NA,NA,NA,NA,NA,NA
"425",-5.0089064,-2.269927,299.08008,300.03186,-0.0030962154,0.0008817024,NA,NA,NA,NA,NA,NA
"426",-4.5464287,-2.1405926,300.26147,301.24292,-0.0033819468,0.0011709884,NA,NA,NA,NA,NA,NA
"427",-5.3008833,-2.1660213,299.32153,300.15356,-0.0029297695,0.00079169543,NA,NA,NA,NA,NA,NA
"428",-5.764511,-2.8688812,299.41248,300.08694,-0.0029481489,0.001153975,NA,NA,NA,NA,NA,NA
"429",-5.9527473,-2.3538246,299.9546,300.80487,-0.0036130361,0.00027060555,NA,NA,NA,NA,NA,NA
"430",-4.862812,-2.4775734,299.15942,299.9951,-0.0026963626,0.0011816693,NA,NA,NA,NA,NA,NA
"431",-4.7399473,-2.2977152,299.57202,300.43546,-0.0029383225,0.0007584167,NA,NA,NA,NA,NA,NA
"432",-5.4411497,-2.6574965,299.3661,300.03012,-0.0029186727,0.00055410713,NA,NA,NA,NA,NA,NA
"433",-5.1266165,-2.2632542,299.91455,300.7615,-0.003455609,0.0005658914,NA,NA,NA,NA,NA,NA
"434",-5.3057528,-2.5561256,299.72668,300.71152,-0.0035581812,0.0010270176,25.3228469174287,0.179304631163587,0.270035115007541,NA,24.138,130
"435",-5.147602,-2.5807085,299.4657,300.23187,-0.0029259236,0.0011077686,23.1549950450325,0.5564078157219,0.55776217377339,1.44912254416577,3.002,102
"436",-5.422991,-2.8138676,299.4115,299.76318,-0.002332151,0.00029541296,22.8855030306363,0.223724857528564,0.248426234772675,0.549573945560029,15.064,68
"437",-5.532583,-2.8372402,299.51062,300.06558,-0.0030885115,0.00046205125,24.7139406895064,0.201235740961341,0.203515121213773,0.490837313171551,8.111,122
"438",-2.2463026,-1.1497297,300.17163,301.42346,-0.0035288893,0.002290604,25.6988334397581,0.3800721637839,0.3083244430055,0.622760299262093,18.064,114
"439",-5.4434977,-2.6911955,299.39233,300.42358,-0.0034639165,0.0015880298,24.571757884457,0.344094611039961,0.319409718661192,0.42089674809629,12.069,111
"440",-4.7937546,-2.5150099,299.72668,300.32367,-0.0026139393,0.00063298387,24.888382703194,0.208344887299449,0.450728593163307,0.631223120149639,4.023,122
"441",-5.446332,-2.812992,298.99683,299.06317,-0.002030766,0.00021697326,24.2219963750314,0.176416989889346,0.249553678151442,0.767364035761231,12.069,112
"442",-4.396138,-1.8229103,300.3181,301.23907,-0.003094837,0.00056263804,26.1915516748982,0.20798258698667,0.25558151118419,0.746096596640217,3.977,134
"443",-4.094653,-2.0223475,299.8152,301.07025,-0.0034506395,0.002544029,25.5175587636634,0.194272376960415,0.315238348318887,0.417504873321917,11.93,126
"444",-4.120063,-1.9671164,299.83093,300.75787,-0.003123574,0.0009777562,NA,NA,NA,NA,NA,NA
"445",-5.1207047,-2.205121,300.02405,300.81186,-0.003327094,0.00054637063,26.1045854637206,0.142077927634015,0.257389654430618,0.571381828885382,18.89,124
"446",-6.0515757,-2.442418,299.91357,301.05115,-0.004398171,0.00049498,NA,NA,NA,NA,NA,NA
"447",-4.657323,-2.1960764,299.9513,300.99008,-0.0033438094,0.0017745942,25.0373978143783,0.237370778560547,0.377743902352999,NA,6.96,123
"448",-5.445592,-2.5448236,300.14502,300.57428,-0.0030614436,0.00029884465,25.4010750483494,0.18354127844393,0.243483405437131,NA,12.93,130
"449",-4.0320168,-1.838417,300.07373,301.74994,-0.0038837343,0.0034638522,27.0013341979218,0.145535009746514,0.222799201395435,NA,2.98,144
"450",-3.8653765,-1.6427975,300.10352,301.38663,-0.003365323,0.0016613114,25.4515895143306,0.135895203287483,0.217968023322963,NA,7.96,112
"451",-5.4996147,-2.609847,300.30798,301.12817,-0.0037162192,0.0004302289,25.8284127558971,0.157152589039055,0.269970755097884,NA,13.92,120
"452",-4.9895916,-2.5410614,299.36438,299.93896,-0.002773445,0.0005447499,24.4903485923349,0.170288924575089,0.26726972599934,NA,NA,NA
"453",-5.534424,-2.534896,299.65295,300.17087,-0.00293988,0.00071793795,24.8306122820203,0.194429622502354,0.404449117979234,1.08031522507481,NA,NA
"454",-5.4682665,-2.6972713,299.58838,299.749,-0.0022711866,0.0002810692,23.8907453480503,0.24466165837898,0.38939018075356,0.517389682794043,NA,NA
"455",-3.4211693,-1.3298807,300.6626,301.82358,-0.003229905,0.003979192,NA,NA,NA,NA,NA,NA
"456",-5.0331106,-2.1809034,300.05005,300.61584,-0.0028388947,0.00015770314,NA,NA,NA,NA,NA,NA
"457",-5.6181955,-2.7864141,299.7317,299.98758,-0.0025782995,0.00028518005,NA,NA,NA,NA,NA,NA
"458",-4.8048363,-2.3639584,300.10242,300.5789,-0.0026615686,0.00016730074,NA,NA,NA,NA,NA,NA
"459",-5.2727613,-2.6922874,299.10315,300.30386,-0.0036962107,0.0008993342,NA,NA,NA,NA,NA,NA
"460",-5.7393913,-2.8201895,299.00476,299.72235,-0.0033718385,0.00010408489,NA,NA,NA,NA,NA,NA
"461",-5.7399254,-2.5344877,299.42188,300.02063,-0.003344439,0.00021807254,NA,NA,NA,NA,NA,NA
"462",-6.2354,-3.3336315,298.10315,298.5545,-0.0026205345,0.00086930045,NA,NA,NA,NA,NA,NA
"463",-5.9184914,-3.1132898,298.29224,298.54465,-0.0023018494,5.860097e-05,NA,NA,NA,NA,NA,NA
"464",-6.493948,-3.4278297,298.24304,299.38464,-0.0041818283,0.0013205826,NA,NA,NA,NA,NA,NA
"465",-6.8853846,-3.1761503,297.89893,298.39432,-0.0028935932,0.001073264,NA,NA,NA,NA,NA,NA
"466",-6.6282225,-3.2199297,297.99817,298.30252,-0.0026107281,0.00020251154,NA,NA,NA,NA,NA,NA
"467",-6.396083,-2.8331413,299.59387,300.30438,-0.0037646703,0.00022104978,NA,NA,NA,NA,NA,NA
"468",-6.7253513,-3.417077,298.10547,298.69955,-0.0032061695,0.0005478966,NA,NA,NA,NA,NA,NA
"469",-6.287779,-3.1163092,298.49414,298.84842,-0.003000155,0.0010220641,NA,NA,NA,NA,NA,NA
"470",-6.6994343,-3.4028273,298.54333,299.17816,-0.0035425238,0.0003090361,NA,NA,NA,NA,NA,NA
"471",-6.612364,-3.6161213,297.98108,298.38168,-0.0028123949,0.00025086186,NA,NA,NA,NA,NA,NA
"472",-5.918334,-3.2003937,298.82825,299.63486,-0.0036305562,0.00029649446,NA,NA,NA,NA,NA,NA
"473",-6.301239,-3.1514502,298.58618,298.98544,-0.0028870036,0.000145765,NA,NA,NA,NA,NA,NA
"474",-5.454136,-2.908908,298.68787,299.07452,-0.002410663,0.000115673975,NA,NA,NA,NA,NA,NA
"475",-5.4460278,-3.0622683,298.87793,299.28598,-0.0025704682,0.00011491153,23.6878041439839,0.115094883885154,0.163627773759507,0.482691795235559,18.103,114
"476",-5.554064,-2.970086,298.7575,299.33197,-0.0028173097,0.00033625076,24.2287889063769,0.182122044043325,0.268116881935978,0.533138660915136,26.093,114
"477",-5.72231,-2.8371916,298.5144,298.24844,-0.0019621896,2.9742718e-05,21.400862756634,0.454567462515174,0.500214233423823,1.11263268555605,5.12,45
"478",-5.7439747,-2.956008,298.83997,299.36337,-0.0027248187,0.00035144668,24.1929016751456,0.240537547824348,0.349920870066007,0.593176220393462,23.124,109
"479",-6.254287,-3.110323,298.8927,300.25546,-0.0044426844,0.0016383929,26.7030143632452,0.165397967649771,0.241255943474818,0.515247428644284,35.159,126
"480",-6.3695745,-2.8991213,298.40076,298.5746,-0.0030328967,8.660118e-05,22.9931602629591,0.465661460176495,0.445749102205815,1.29693657185504,24.138,81
"481",-5.3532743,-2.672944,299.0254,299.27744,-0.002179156,0.00038657547,24.7066354702869,0.224363198075728,0.467424296991333,0.515493176312536,16.092,115
"482",-6.2320385,-3.2382545,297.91357,297.58572,-0.0016500708,0.0001105704,22.2093537995627,0.375396487932689,0.402037624516945,2.10937548429095,18.103,98
"483",-5.4724445,-2.6998425,299.14087,299.60092,-0.0030424148,0.0004156751,25.112584597259,0.152890779774632,0.364455775375171,0.374837264642498,19.886,121
"484",-5.6356535,-3.0490456,298.98364,299.86618,-0.0033211522,0.0006378419,22.9280395766038,0.207196996078475,0.220381564278972,0.903675721561503,29.83,80
"485",-6.485919,-3.3534346,298.62933,299.2612,-0.0035088472,0.0012990294,23.8714735807916,0.902614453204819,0.724220485500426,2.15470218264693,15.91,97
"486",-6.440034,-3.2457066,299.18115,299.5556,-0.00324855,0.0002747411,24.5628386150913,0.237550910980198,0.539927909517747,0.879792776552803,3.98,127
"487",-5.901453,-2.9554272,298.859,299.7459,-0.0036246814,0.0013195358,24.7933553677087,0.265062491780408,0.385566308474276,0.658317468133364,8.95,117
"488",-6.4606857,-3.4383755,298.63696,299.64218,-0.004162252,0.0012709878,25.2056509237036,0.150267954374581,0.30916868860212,NA,26.85,121
"489",-6.473509,-3.2331772,298.95886,298.97818,-0.0025696494,4.6221874e-05,23.8193583248821,0.197652976591068,0.192867171951914,NA,11.93,109
"490",-5.540513,-2.6701574,299.3114,300.25912,-0.003542181,0.0013485919,24.7950124666258,0.215187418839993,0.337206139294857,0.767759418706971,12.93,105
"491",-5.941085,-2.712698,299.17236,299.89725,-0.003482286,0.0014206083,NA,NA,NA,NA,NA,NA
"492",-5.665367,-2.9293451,299.1858,299.76517,-0.0031536147,0.0009338609,24.6773258497619,0.151680799265418,0.330674232218501,0.238195804910494,16.9,114
"493",-5.9247856,-2.886403,298.3899,298.4084,-0.0020425394,0.00044877804,23.5905451994708,0.120347672841859,0.281328716221833,0.511185222885985,NA,NA
"494",-5.6937876,-3.1357784,298.93384,299.15317,-0.0023758635,0.00011525574,23.7367578273978,0.43947882443707,0.583908185413088,0.693042193238664,NA,NA
"495",-6.4070463,-3.1517782,298.64294,298.3213,-0.0018247033,0.00010795801,NA,NA,NA,NA,NA,NA
"496",-6.838108,-3.0338736,299.49316,300.37393,-0.00426241,0.0007616242,24.8438578855361,0.260988427687878,0.317014580320213,0.589988898075372,NA,NA
"497",-6.397831,-3.196784,298.9912,299.43295,-0.0030498095,0.00051980163,NA,NA,NA,NA,NA,NA
"498",-6.5467253,-3.248353,297.9508,297.61816,-0.002108816,5.021166e-05,NA,NA,NA,NA,NA,NA
"499",-6.0102243,-2.8576183,299.17456,299.19257,-0.0023160428,0.000121979116,NA,NA,NA,NA,NA,NA
