"","X10m_u_component_of_wind","X10m_v_component_of_neutral_wind","X10m_v_component_of_wind","X10m_wind_speed","X2m_temperature","coefficient_of_drag_with_waves","instantaneous_eastward_turbulent_surface_stress","instantaneous_northward_turbulent_surface_stress","mean_wave_period","medium_cloud_cover","normalized_stress_into_ocean","ocean_surface_stress_equivalent_10m_neutral_wind_speed","sea_surface_temperature","surface_pressure","u_component_stokes_drift","v_component_stokes_drift","time_month","clear_sky_direct_solar_radiation_at_surface","eastward_turbulent_surface_stress","evaporation","instantaneous_10m_wind_gust","large_scale_precipitation","magnitude_of_turbulent_surface_stress","mean_eastward_turbulent_surface_stress","mean_evaporation_rate","mean_magnitude_of_turbulent_surface_stress","mean_northward_turbulent_surface_stress","mean_total_precipitation_rate","northward_turbulent_surface_stress","surface_sensible_heat_flux","total_precipitation","O2_ml_L","O2_umol_kg","NO3_UDO","PO4_UDO","SiO4_UDO","NH4_USF","NO2_USF","NO3_NO2_USF","PO4_USF","SiO4_USF","pH","Alkalinity_mol_kg","Alkalinity_umol_kg","TCO2","fCO2","pH_corrected","TCO2_corrected","fCO2_corrected","Salinity_bottles","Salinity_CTD","Temperature","Sigma_t","TPP","PIP","POC_ug_kg","PON_ug_kg","POC_ug_L","PN_ug_L","C_N_particulate","DON","DOP","DOC","TOC","PrimaryProductivity","Chlorophyll","Phaeopigments","Total_Prokaryotes","Bact_Biomass_mgC_m3","Bact_Biomass_uMC","NO3_USF","NO3_merged","PO4_merged","SiO4_merged","temp_5","temp_15","temp_25","temp_75","Isopycnal_21","MLD_potemp","SR_COCCOLITHOPHORIDS","SR_CYANOBACTERIA","SR_DIATOMS","SR_DINOFLAGELLATES","SR_OTHERS","species_richness","counts_int_COCCOLITHOPHORIDS","counts_int_DIATOMS","counts_int_DINOFLAGELLATES","counts_int_CYANOBACTERIA","counts_int_OTHERS","counts_int_NANOFLAGELLATES","Mesh200","Mesh500","total_biomass"
"321",-3.0849285,-0.5737686,-0.56014204,4.3839703,300.81982,0.00079254876,-0.027648807,-0.005461842,4.873582,0.10894002,0.9935567,3.2203465,301.57236,101101.56,-0.021892786,-0.007461507,"09-2005",22004592,-2522.379,-0.0028247312,6.0494595,0.00013260433,3172.6316,-0.029176235,-3.2693977e-05,0.036701944,-0.005474888,1.32073155e-05,-472.1797,-390321,0.0011425973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",-3.5909061,-0.85876274,-0.8353771,4.8251276,301.20898,0.0008195932,-0.034542143,-0.008245267,5.134594,0.09504296,0.99058676,3.5273438,302.2752,100989.56,-0.027567208,-0.010739028,"10-2005",20852032,-3254.0078,-0.003822811,6.6933374,9.391848e-05,3811.638,-0.03760636,-4.4247514e-05,0.044094853,-0.009288181,6.7717674e-06,-808.1377,-584333,0.0005861218,4.08891080203846,178.294559217854,NA,NA,NA,0.063744562320405,0.189543105727884,1.24137716566664,0.117071652176917,0.855965599518775,8.05413013220185,0.00240667831180579,2406.67831180579,2078.48092821512,419.635868933223,8.06029148501164,2074.8116948538,412.69091539856,36.7632115864097,36.7468760741851,26.0557353791065,24.315855906119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.230340233921542,0.308980737712141,3.17678002453292,10.3647262604089,0.863722923901021,1.05183405993876,1.05183405993876,0.117071652176917,0.855965599518775,29.3014,29.1404666666667,29.08152,26.80164,133,25,3,1,9,14,1,28,0.869408333333333,0.000313938053097345,4e-04,1.83944583333333,0.000180769230769231,175.552,NA,NA,NA
"323",-4.120063,-2.045496,-1.9671164,5.0698547,299.83093,0.0008446586,-0.039238393,-0.016972244,5.1748915,0.15765744,0.98758113,3.791504,300.75787,100950.94,-0.030284762,-0.020521428,"11-2005",18867264,-3775.8672,-0.003123574,7.1669216,0.00025131964,4338.027,-0.04373634,-3.6150843e-05,0.05023031,-0.01834637,1.1301922e-05,-1584.6406,-541804,0.0009777562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",-6.485919,-3.4086714,-3.3534346,7.4794464,298.62933,0.0010090338,-0.07801592,-0.039184034,4.750929,0.15900129,0.96061254,5.5763607,299.2612,101128.875,-0.057870626,-0.038590483,"12-2005",18123616,-7347.1406,-0.0035088472,10.043029,0.00033863191,8369.363,-0.08501148,-4.061198e-05,0.09688859,-0.041901827,1.5043079e-05,-3620.6328,-500745,0.0012990294,3.76731984977619,164.159878676321,NA,NA,NA,0.226052825701903,0.103478609493574,3.27753011535757,0.215828371599713,1.32374214409171,7.99678137294718,NA,NA,NA,NA,8.00806814694073,NA,NA,36.7820896598104,36.772331509884,23.8714735807916,25.0059530323158,NA,NA,74.1282715041275,11.7121977587854,7.18476128701087,72.3414036552558,11.4298926360257,6.43725568221262,0.0228149814574155,66.2356106648826,NA,2.15470218264693,0.902614453204819,0.724220485500426,3.58376666933179,11.6925490573113,0.974381694131719,3.17405150586399,3.17405150586399,0.215828371599713,1.32374214409171,26.8188,26.7282,26.4938,24.90476,98,11,3,2,34,12,0,51,0.548629166666667,0.102901327433628,0.0133313253012048,0.0069,0,165.464,10.68,4.46,15.14
"325",-6.149831,-3.3817215,-3.365221,7.2031574,298.0089,0.0009851253,-0.07036477,-0.03703332,5.0433073,0.19726181,0.9651817,5.307129,298.14554,101166.44,-0.05372286,-0.037866037,"01-2006",18382048,-6650.6133,-0.0022406504,9.575987,0.0002832394,7634.035,-0.07692337,-2.5934161e-05,0.08836353,-0.03908521,6.4842407e-06,-3377.1562,-37495,0.0005605186,3.42401383738994,149.125132904171,NA,NA,NA,0.739692045703518,0.239380389727542,5.08659737146465,0.329345547145235,5.12810766683865,7.9661234729417,NA,NA,NA,NA,7.97712928626883,NA,NA,36.8028239640095,36.7959071222907,22.2802085396167,25.4976829036406,NA,NA,66.9652313461706,11.6864996340608,6.01312759696752,65.3509774128994,11.404801161501,4.63036884037143,0.0694129234010099,67.0985767775228,NA,0.926300898057362,0.333930751723469,0.414567897353764,NA,NA,NA,4.84721698173711,4.84721698173711,0.329345547145235,5.12810766683865,24.43,24.1937857142857,24.0576666666667,22.7509864864865,86,23,1,1,25,16,0,43,0.0148333333333333,0.0207566371681416,0.00621686746987952,0.00216666666666667,0,156.442,17.54,7.5,25.04
"326",-6.8149853,-3.843464,-3.8472166,8.068496,297.5376,0.0010550229,-0.091261566,-0.050428927,4.746251,0.098976135,0.9530623,6.0475073,297.41315,101271.25,-0.06402278,-0.044702597,"02-2006",20401536,-8546.383,-0.0021837875,10.612506,8.8623885e-05,9966.75,-0.09887493,-2.5276691e-05,0.11529356,-0.05330032,1.5236055e-06,-4602.8086,244002,0.0001318726,3.56722503388904,155.336696411878,NA,NA,NA,0.171661067699662,0.220398834326192,5.23480535648243,0.346240836006711,3.36591143416512,7.95423684322784,0.00243986409174981,2439.86409174981,2166.47909074558,469.228164096334,7.9657698417654,2160.10292735015,455.276135654328,36.7818202486792,36.7806394505323,21.5690080513609,25.6852564623523,NA,NA,112.790152368196,16.2552715806922,7.15234013528585,110.0713342482,15.8634439913769,6.85255088270709,0.12553188739965,62.1225980546286,NA,2.25884234074645,0.927393429409705,0.626116358797621,4.79450176909302,15.6427065701031,1.30354067603638,5.01440652215624,5.01440652215624,0.346240836006711,3.36591143416512,23.6215,23.4486428571429,23.3752916666667,22.0122837837838,55,28,2,1,28,12,0,43,0.54805,0.0368761061946903,0.00845783132530121,0.003,0,108.81,19.3,10.45,29.75
"327",-6.5337343,-3.6201248,-3.6318083,7.7506504,298.1432,0.001017512,-0.08688533,-0.046013653,4.711129,0.12400156,0.9601042,5.6487865,297.95837,101205.875,-0.060828507,-0.04086438,"03-2006",22012464,-8155.7617,-0.002173882,10.213981,3.608284e-05,9457.3125,-0.09439969,-2.5160203e-05,0.109431684,-0.049119174,5.923861e-07,-4243.9297,292733,5.0386676e-05,3.30982908421433,144.145136253168,NA,NA,NA,0.245783686583614,0.156323821640233,4.7356603782842,0.290952749852555,2.02366923120975,7.96223696159857,0.00243072349115806,2430.72349115806,2153.85692773445,464.54418320976,7.97320852908984,2147.59531001838,450.900334683423,36.8218711355077,36.7983396975916,21.9800070356972,25.5818737171302,NA,NA,75.887227252819,12.3307261977061,7.48608804849978,74.0580606603446,12.0334984192804,4.10265625986193,0.0991853405710878,61.0244322270533,NA,0.561795052223881,0.248711825343744,0.290383211863997,1.99886320975704,6.52159003967816,0.543484692902193,4.57933655664396,4.57933655664396,0.290952749852555,2.02366923120975,24.50475,24.4215714285714,24.1332916666667,22.5370405405405,70,17,1,0,16,9,1,27,0.116977083333333,0.00102455752212389,0.000873795180722892,0,6.92307692307692e-05,114.292,12.22,12.62,24.84
"328",-5.8651533,-3.416479,-3.4290447,7.0835867,298.5504,0.00096573797,-0.072101414,-0.038774908,4.6412983,0.065277964,0.97096384,5.095437,298.30035,101058.125,-0.05117041,-0.035834346,"04-2006",22897760,-6827.836,-0.0019503639,9.326939,3.1987365e-06,7918.535,-0.079048514,-2.2574735e-05,0.091620535,-0.04100722,8.461325e-08,-3538.371,349115,7.941465e-06,3.22798721031916,140.543256041934,NA,NA,NA,0.135239141310946,0.149585439001519,6.76482668232823,0.406832465097672,3.28258560859795,7.9294973431238,0.00240508916540552,2405.08916540552,2148.56387287159,483.98996338408,7.9398462033077,2142.89282203881,470.629608021547,36.7544186894459,36.7645552971436,21.047428161504,25.8199895256307,NA,NA,94.2460456202925,13.2591088522228,8.21359957475977,91.9743096949914,12.9395060955441,5.48740129900798,0.0609903257336629,78.8925791860904,NA,1.32231289001649,0.278346384753453,0.451798342015764,2.72339108052187,8.88546823057946,0.740460743948465,6.61524124332671,6.61524124332671,0.406832465097672,3.28258560859795,23.4525,23.0681428571429,22.51675,21.4137702702703,48,14,1,0,21,23,1,46,0.03408125,0.0113561946902655,0.00473644578313253,0,0.00176923076923077,114.972,17.66,7.23,24.89
"329",-4.0164156,-1.8745556,-1.8526173,5.1046963,299.33862,0.00082707265,-0.038359344,-0.01666439,4.377533,0.16480327,0.99089795,3.5944128,299.43576,101193,-0.03028506,-0.018532705,"05-2006",22381312,-3308.4062,-0.0016571772,6.483737,0.00026060705,3910.5469,-0.03830731,-1.9179337e-05,0.045261286,-0.015136585,7.213449e-06,-1310.873,9193,0.0006222995,3.81554547822425,166.256198012263,NA,NA,NA,0.219611692995327,0.364136443514446,2.40801515361393,0.188942261633937,1.89883823651204,NA,0.00240859246345186,2408.59246345186,NA,NA,NA,NA,NA,36.7788646461678,36.7797213643364,23.6868806708392,25.0650562924758,NA,NA,NA,NA,NA,NA,NA,4.24810882687582,0.145093482860127,77.3664565906227,NA,0.539788712614478,0.191741270782564,0.243631772140261,NA,NA,NA,2.04387871009948,2.04387871009948,0.188942261633937,1.89883823651204,27.5994,27.3086,26.51632,24.4876133333333,93,16,3,0,5,8,0,16,0.527364583333333,2.69911504424779e-05,0.000116265060240964,0,0,148.942,14,7.97,21.97
"330",-4.2725782,-1.9542942,-1.933423,5.248041,299.48193,0.0008412008,-0.040569365,-0.016791113,4.2964745,0.15449399,0.99073,3.753418,299.71738,101243.56,-0.03149098,-0.018595964,"06-2006",21715504,-3597.2188,-0.001867488,6.8751764,0.00025391945,4129.575,-0.041634858,-2.1614353e-05,0.047763992,-0.016501259,9.057313e-06,-1423.8279,-42124,0.000782955,3.57853842725192,155.875923038459,NA,NA,NA,0.254042159397455,0.126207517002426,3.95654419386574,0.133878302449049,1.51350584256015,7.98380365661489,0.00242647943618474,2426.47943618474,2137.32253239257,451.878878508262,7.99473138042504,2130.81542877934,438.312129704995,36.8731927496606,36.8740660165656,22.9405497730909,25.3650704095011,NA,NA,NA,NA,NA,NA,NA,5.24382850904049,0.179581555658168,67.066129728797,NA,NA,0.166406583897531,0.31031993286302,NA,NA,NA,3.83033667686331,3.83033667686331,0.133878302449049,1.51350584256015,25.9458,25.7028,25.25096,23.4441066666667,110,7,1,0,11,6,0,18,0.01040625,0.000126991150442478,6.35542168674699e-05,0,0,124.488,10,2.53,12.53
"331",-3.9504108,-1.798522,-1.7882061,4.887224,299.1311,0.00083073974,-0.034956515,-0.014875393,4.5238314,0.15621507,0.9902066,3.6394043,299.2083,101335.06,-0.0281173,-0.01725014,"07-2006",21453936,-3179.7695,-0.0015127026,6.4875736,0.0002766564,3679.529,-0.036858857,-1.7506973e-05,0.042560607,-0.014883336,9.117575e-06,-1286.0547,6314,0.0007873948,3.48385847503593,151.756100758305,NA,NA,NA,0.200092365156288,0.0488122510001231,4.14493244287784,0.240600664813086,2.08336789964743,7.97690964792679,0.00241659395226206,2416.59395226206,2132.08878862403,458.963709447979,7.98834830501818,2125.4239913771,444.692098585335,36.8677799144952,36.8501103313919,22.9339308858328,25.3484102009888,NA,NA,NA,NA,NA,NA,NA,5.65808027742614,0.0354094947033508,70.9395044348465,NA,1.02726774080517,0.131788620583805,0.183574968196488,3.52361535422255,11.4963588816232,0.958028248725938,4.09612019187772,4.09612019187772,0.240600664813086,2.08336789964743,25.87425,25.6644285714286,25.0755,23.4005675675676,109,15,2,1,29,7,1,40,0.00216458333333333,0.00700022123893805,7.65060240963855e-05,8.75e-05,5.38461538461538e-05,95.472,4,1.3,5.3
"332",-3.2040405,-1.2397947,-1.1970177,4.17192,299.71008,0.00078266766,-0.02459246,-0.0081121735,4.291336,0.17699629,0.99637467,3.1083984,300.3119,101194.5,-0.0214535,-0.011124462,"08-2006",21813008,-2160.7148,-0.0019673258,5.645879,0.00083612814,2613.8254,-0.025050461,-2.2769775e-05,0.030269638,-0.0073505677,2.0953143e-05,-637.5381,-288758,0.0018097237,3.04460966868186,132.587144497037,NA,NA,NA,0.155211442251803,0.339808379597963,6.51905787547543,0.346107969500214,13.3422088746227,7.9278031825226,0.00240872775699129,2408.72775699129,2152.70237302218,498.369342884917,7.93989401849038,2146.02701195262,482.200735019662,36.7762294260085,36.7688560452383,21.6339962867709,25.6541523121492,NA,NA,NA,NA,NA,NA,NA,6.23874293252862,0.0946984625174577,69.5596481488161,NA,0.616804458015667,0.248684242875244,0.258487770178179,3.59122578370958,11.716929088241,0.976426729513032,6.17924949587746,6.17924949587746,0.346107969500214,13.3422088746227,26.71625,25.2057857142857,23.936625,22.1787567567568,72,7,2,0,9,15,0,26,0.00333125,0.000107964601769912,0.000154216867469879,0,0,193.336,15.7,8.4,24.1
"333",-3.4395971,-1.0818806,-1.042079,4.5731115,300.54102,0.00081112166,-0.030095458,-0.008737046,5.355502,0.09160676,0.9909625,3.4234037,301.2572,101151.31,-0.024902284,-0.011734255,"09-2006",22108752,-2765.0586,-0.002878826,6.3640795,0.0009876023,3423.583,-0.032018483,-3.3320583e-05,0.039603025,-0.0085321255,1.8746236e-05,-743.13257,-357333,0.0016194992,3.77447564807662,164.495377336267,NA,NA,NA,0.233241366494083,0.214284375224873,3.40664316373767,0.258562353590998,2.57548166559595,7.98947325981525,0.0023955269341176,2395.52693411759,2111.23376969572,464.20499283164,8.00101355790211,2104.37737967697,449.474517046895,36.6174490349199,36.6350568106259,23.8910664885635,24.8969366126152,NA,NA,NA,NA,NA,NA,NA,6.56580664192793,0.120194048799498,74.0534754179472,NA,0.715577493852937,0.214704807539723,0.313292608318047,2.07586064035633,6.77288922371204,0.564389281624905,3.19235878851279,3.19235878851279,0.258562353590998,2.57548166559595,27.958,27.5829285714286,27.008625,24.5463513513514,115,10,2,1,19,14,0,36,0.0701625,0.000273008849557522,7.95180722891566e-05,0.00179583333333333,0,109.772,12.67,10.5,23.17
"334",-3.9692707,-1.8094959,-1.7468214,4.918622,300.39172,0.00083225593,-0.03890747,-0.015595611,4.925041,0.109888285,0.9886143,3.6588907,301.03207,100991.94,-0.029825747,-0.017644268,"10-2006",20728096,-3590.7812,-0.0026852451,6.718603,0.0001225367,4074.1335,-0.04156667,-3.1079035e-05,0.047140855,-0.015839875,5.177133e-06,-1363.833,-360515,0.0004470714,3.74895799349156,163.353956470211,NA,NA,NA,0.18848297773379,0.067652931535059,3.54205926286197,0.235686561914146,2.0815919689089,7.98997785972583,0.00240270707402173,2402.70707402173,2112.88408021332,453.768760060187,8.00244515454311,2105.28189185265,437.93402883678,36.7115966466167,36.707668064798,23.6109305275431,25.0422360603146,NA,NA,NA,NA,NA,NA,NA,6.6095792738606,0.186496754114941,72.5613876745267,69.6521311992089,0.574419535134299,0.439004347905245,0.467049410801351,2.46904064837805,8.05559553558869,0.671297709734014,3.47440633132691,3.47440633132691,0.235686561914146,2.0815919689089,26.6272,25.9118,25.392,24.2052266666667,104,7,4,1,33,7,2,47,0.01669375,0.233116150442478,0.000967771084337349,0.000133333333333333,0.000753846153846154,179.66,8.04,9.96,18
"335",-5.1207047,-2.2703247,-2.205121,5.883665,300.02405,0.00088514294,-0.052743793,-0.021971047,4.753332,0.0916076,0.98236936,4.234947,300.81186,100978,-0.04073745,-0.023186482,"11-2006",18987936,-4941.9688,-0.003327094,7.983836,9.712903e-05,5494.554,-0.05711633,-3.850802e-05,0.06358351,-0.022967935,6.323583e-06,-1981.2969,-478704,0.00054637063,4.04501863170951,176.408897838868,NA,NA,NA,0.178960966347383,0.116061360793322,1.46512739266814,0.12485868852546,1.27897545548874,8.04653512148662,0.00240386876080879,2403.86876080879,2081.56342064001,426.41689652351,8.06031879400952,2072.83139440291,409.900022372221,36.5012574958167,36.5095450083723,26.1045854637206,24.130254174462,NA,NA,56.0202914348289,11.0293856748925,5.95417711395091,54.6699360423395,10.7635287406526,8.20223682707714,0.284023003012461,84.3141073813724,71.6793116887596,0.571381828885382,0.142077927634015,0.257389654430618,NA,NA,NA,1.34906603187482,1.34906603187482,0.12485868852546,1.27897545548874,28.6418,28.5052666666667,28.27352,26.72848,125,19,2,1,8,14,0,25,0.178879166666667,0.000131637168141593,0.00012289156626506,0.0032125,0,123.084,6.32,3.25,9.57
"336",-6.440034,-3.2888327,-3.2457066,7.393552,299.18115,0.0009881875,-0.078593254,-0.0378657,4.8701725,0.13105184,0.9657206,5.3538322,299.5556,101199.44,-0.057365,-0.03589062,"12-2006",17951424,-7361.539,-0.00324855,9.8265295,0.000100303296,8298.355,-0.085286975,-3.7598395e-05,0.096049406,-0.03968227,3.1852587e-06,-3430.289,-248053,0.0002747411,3.96093213289651,172.628007058862,NA,NA,NA,0.0739444654847884,0.0762269914223987,1.91397474299197,0.14549472208293,1.42431064372118,8.02955575188638,0.00240347453877398,2403.47453877398,2090.13249193794,420.070989491994,8.04144876613947,2082.67642315478,405.994584274684,36.7399108237614,36.7413627871307,24.5628386150913,24.7840056078085,NA,NA,55.2124554264642,7.89649913209452,8.06036939686349,53.8815554445997,7.70614986144218,6.27343602361106,0.122796746634077,74.2218652711221,66.8589701039716,0.879792776552803,0.237550910980198,0.539927909517747,2.36262659065651,7.70842060078936,0.642362500031739,1.83774775156958,1.83774775156958,0.14549472208293,1.42431064372118,27.2316,26.9415333333333,26.7486,25.0727333333333,128,22,2,1,30,8,1,42,0.0185541666666667,0.00136238938053097,0.000129518072289157,0.0002625,0.000223076923076923,160.004,7.33,3.39,10.72
"337",-6.514186,-3.493741,-3.5203285,7.62834,298.00183,0.0010133621,-0.08027953,-0.0418036,4.838724,0.11649841,0.96084785,5.610532,297.6916,101269.44,-0.058018327,-0.039286055,"01-2007",18565264,-7574.832,-0.001860155,10.007287,7.001827e-05,8678.176,-0.08768231,-2.153129e-05,0.10043448,-0.043783188,1.1597181e-06,-3786.5703,413207,9.9965706e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",-6.5773926,-3.676056,-3.723052,7.8457155,297.5205,0.001029742,-0.08562827,-0.046747208,4.6533165,0.083130136,0.9589255,5.7839355,297.01953,101304.06,-0.058783412,-0.041090563,"02-2007",20525312,-8170.3984,-0.0016782063,10.320717,2.8925526e-05,9514.613,-0.09458703,-1.9422863e-05,0.11002453,-0.049793363,4.4123425e-07,-4302.5586,628271,3.839226e-05,3.22825205834408,140.560378648002,NA,NA,NA,0.175219612885333,0.213826875985146,7.04708095954308,0.45019286237457,3.43682456463439,7.92812777186987,0.00241500721511055,2415.00721511055,2158.84417083978,488.194844053279,7.94010157941522,2152.20229541088,472.516968988354,36.6994990683418,36.6903291370495,21.0150492196787,25.7728203189891,NA,NA,129.860303077446,23.1303122376581,5.934378708967,126.730020462779,22.5727693461008,7.88719866022511,0.163290644524704,64.2849229480474,62.6654378084436,2.4200899154401,1.11280326227543,0.914122058952617,2.53671343228538,8.27638970755028,0.689704725283885,6.83325408355794,6.83325408355794,0.45019286237457,3.43682456463439,23.3112,22.9712666666667,22.7096,21.4567066666667,43,22,1,1,46,23,0,71,0.00172916666666667,0.120374565217391,0.00994558823529412,0.0001875,0,232.284,18.17,9,27.17
"339",-6.192134,-3.388648,-3.4853687,7.4241753,297.34802,0.000984821,-0.08404052,-0.043503582,5.047759,0.12552351,0.9661001,5.281006,296.54712,101127.44,-0.055663645,-0.03738079,"03-2007",22168464,-8158.8125,-0.0011842572,9.862714,0.0030339423,9368.383,-0.09442854,-1.3706944e-05,0.10852489,-0.04709971,4.000756e-05,-4071.7422,891779,0.0034570163,3.05713881118819,133.107255685983,NA,NA,NA,0.299345629986602,0.24755575335701,7.44840731356045,0.467815454200575,3.51735246093939,7.91365594578966,0.00245686352343669,2456.86352343669,2207.64432802494,513.846826166069,7.92450972967917,2201.65396550134,498.856706151027,36.663228500208,36.6659591303523,20.7975636994708,25.8119210508783,NA,NA,79.799071998487,14.3806471118668,6.64692214006615,77.8755664036017,14.0340198030303,8.70633194640085,0.175789387350348,59.459424086013,61.7833168428069,1.41783663053159,0.3128590666261,0.397311332561539,3.06299516375584,9.99341854021086,0.832784103098116,7.20085156020344,7.20085156020344,0.467815454200575,3.51735246093939,23.877,23.0008,22.353,21.2334133333333,36,8,3,1,27,14,0,45,0.211797916666667,0.0592626086956522,0.000211176470588235,0.000333333333333333,0,382.6959,8.34,9.65,17.99
"340",-5.38008,-3.0555973,-3.0919466,6.571707,298.2395,0.0009156491,-0.06282091,-0.033352137,4.69977,0.0836665,0.9787127,4.5498047,297.7715,101122.875,-0.045579374,-0.03252229,"04-2007",22832992,-5785.211,-0.0012712288,8.456483,2.2737382e-05,6685.099,-0.06698698,-1.4711724e-05,0.07737748,-0.0338912,4.5968847e-07,-2930.3438,451424,3.8975544e-05,3.28187817132073,142.910720812148,NA,NA,NA,0.370106093404301,0.194859250427403,6.41939289502644,0.378906559912808,3.10157490557441,7.92567838724895,0.00240407996235267,2404.07996235267,2151.12777512468,498.074892176936,7.93711092757237,2144.25343128013,480.892432169348,36.7211017855022,36.7121081999276,21.3588422843623,25.6902144424042,NA,NA,89.5258615463617,15.4488662875351,6.91483726149325,87.3677899928376,15.0764814155724,5.80772860405938,0.149690164103136,60.0209584501171,59.8424431044251,1.37225301581798,0.30088662651239,0.372325349079959,NA,NA,NA,6.22453364459903,6.22453364459903,0.378906559912808,3.10157490557441,24.1155,23.981,23.3605,21.6692567567568,39,18,3,0,14,11,1,29,0.00470625,0.000439130434782609,0.000127647058823529,0,2.69230769230769e-05,254.696,NA,NA,NA
"341",-4.724806,-2.4104967,-2.409031,5.847069,299.13452,0.0008722455,-0.052533925,-0.02424401,4.5694304,0.13718213,0.9852778,4.0861816,299.0074,101116.31,-0.038601816,-0.02445956,"05-2007",22430096,-4995.754,-0.0016911528,7.7768803,0.00013314068,5698.649,-0.057853162,-1.9574712e-05,0.065869525,-0.02551347,4.32816e-06,-2202.1836,204467,0.00037599303,3.58392431994889,156.095101031371,NA,NA,NA,0.184668026731732,0.109052519434433,4.94959697386308,0.346453297726764,2.38882053306235,7.92070745680318,0.0023898649546781,2389.8649546781,2138.43238436901,518.413398564566,7.9305583218113,2133.00002971068,504.853891216349,36.7869093007423,36.7915278539464,22.2530777838646,25.4943118983625,NA,NA,34.4129884178499,6.53427312557193,6.24275837885845,33.5834792878577,6.37676673601455,6.28465433833204,0.0996370498213018,66.078341131744,64.5431487638054,1.16365378580576,0.188340323031653,0.32612001370203,NA,8.84353569872279,0.736956565528163,4.84054445442864,4.84054445442864,0.346453297726764,2.38882053306235,26.09275,25.6341428571429,25.116625,22.7484594594595,70,19,1,2,15,8,0,26,0.002175,0.00018,0.000113529411764706,0.000208333333333333,0,169.312,14.55,9.11,23.66
"342",-4.6410675,-2.18266,-2.1634417,5.6128464,299.22546,0.000867852,-0.04749757,-0.021332145,4.333644,0.16179681,0.98598015,4.0455437,299.42557,101276.19,-0.036329925,-0.021845043,"06-2007",21720416,-4307.9688,-0.0020079091,7.397826,0.00031906937,4924.4375,-0.04987645,-2.3240049e-05,0.057022072,-0.020722125,1.3096736e-05,-1792.2109,-22865,0.00113155,3.93332855731101,171.431141073093,NA,NA,NA,0.204038178654038,0.321605101012202,1.47311806465928,0.148767706710984,1.57113770306086,8.01386720001791,0.00242003930618246,2420.03930618246,2113.42850431425,446.30293749908,8.0304929087859,2103.09999869171,425.89296874875,36.8150171181996,36.8159390692057,24.7412649415621,24.7816384449599,NA,NA,31.0044059417325,5.56028368791794,6.52469648262428,30.2570392106235,5.42625236804898,7.03178830351752,0.140187617553441,80.3765894120417,71.1455647037847,0.71500258013225,0.191660545152775,0.206695388428804,2.83337121932132,9.24428685072675,0.77036360959171,1.15151296364708,1.15151296364708,0.148767706710984,1.57113770306086,27.91225,27.7293571428571,27.4529583333333,25.5150540540541,127,20,2,2,19,12,1,36,0.00112083333333333,0.000363260869565217,0.000230882352941176,0.0038625,2.69230769230769e-05,146.978,9.56,5.81,15.37
"343",-4.1117134,-1.879117,-1.8798342,5.251848,299.25903,0.000846029,-0.03785664,-0.016840544,4.301015,0.17181951,0.9884498,3.8044434,299.41782,101297.625,-0.029878676,-0.017911747,"07-2007",21660240,-3319.3438,-0.0017699115,6.859128,0.0005372857,4005.8794,-0.038366497,-2.04846e-05,0.046339385,-0.015944883,1.4331439e-05,-1376.0974,-16298,0.0012394034,3.18507561271768,138.716491086547,NA,NA,NA,0.226705752355762,0.1696816295369,21.1975834638883,0.374076352586221,2.27165938284725,7.93696252801721,0.00241163293797325,2411.63293797325,2150.84691302126,495.18312029942,7.95200581206168,2142.47329291395,475.295483345943,36.7685734010654,36.7709773941877,22.1198182348029,25.5188741303409,NA,NA,90.4367891201013,12.6279665552269,8.47263495017589,88.2568528635711,12.3235943717705,6.49144467739966,0.11097130476782,74.1941507070068,64.9614758283618,0.990790041460027,0.259627122888256,0.334982103311684,1.49467159984976,4.87661752915572,0.406378075675867,21.0279018343514,21.0279018343514,0.374076352586221,2.27165938284725,26.1953333333333,25.1498461538462,24.4332173913043,22.7527397260274,71,7,2,2,30,11,0,45,0.186283333333333,0.029495,0.0130149122807018,0.0023625,0,169.156,16.78,9.94,26.72
